	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0005621_abnormal_cell_physiology_	0.0	0.524623252121	1.93415993668	4.63724971111	9.72843113407	8.63956337782	-0.0	-0.0	-0.0	-1.00096617646	-0.0	-0.0
MP0005384_cellular_phenotype_	0.0	0.0	2.59360112595	2.77076763576	11.0832559718	6.64348497555	-0.0	-0.0	-0.0	-1.30903140228	-0.0	-0.0
MP0002152_abnormal_brain_morphology_	2.62916326513	4.45608764201	5.58111449672	3.82070796915	10.1836753338	9.67575590433	-5.06216863339	-4.7634624068	-0.0	-2.42620566221	-1.49974685258	-0.249230251065
MP0000313_abnormal_cell_death_	0.0	0.707156629015	0.779126421767	7.26927718045	3.23412637434	3.49229866705	-0.0	-0.0	-0.530361343614	-0.0	-0.0	-0.336704434556
MP0009642_abnormal_blood_homeostasis_	2.33368658166	3.96940202623	5.44805280946	6.64984157259	5.9467483334	15.5801788119	-0.0	-0.0	-0.916932750185	-0.0	-0.0789768773983	-0.0
MP0000598_abnormal_liver_morphology_	8.1148371262	5.6051576444	10.01010668	9.32191097283	12.6250569988	19.1915506216	-0.182005945958	-2.10896491985	-0.334845139419	-0.0	-2.11774038687	-0.0
MP0000001_mammalian_phenotype_	0.0	8.47335584172	11.121350537	2.82262293637	11.8451835759	6.86514023446	-5.66085050228	-5.80358765273	-3.14433057925	-2.84946056148	-4.70230225403	-4.08693262366
MP0002083_premature_death_	3.89093185999	0.0298036816257	6.0094369614	1.87197994286	7.35422355999	13.8719305878	-1.65735792809	-4.20100200646	-0.65458529481	-0.0	-2.22802100134	-5.26202736148
MP0002429_abnormal_blood_cell_	4.99621666831	0.0	8.92963070075	3.84362907286	5.45035621045	15.1515222721	-12.3936365347	-10.3695329648	-5.3616432993	-14.7400338376	-23.7716194368	-2.86315192877
MP0000716_abnormal_immune_system_	7.22277110036	0.0	6.15907962315	4.86820446261	5.99040428294	20.5486317154	-13.4993276995	-10.7528030315	-7.32236218719	-14.2984771622	-23.3003429072	-1.81105770675
MP0002066_abnormal_motor_capabilities/c_	0.0	2.77835159338	6.42983657459	0.0	0.117768972011	12.8185398274	-1.5649702221	-4.33828848582	-0.0	-0.0	-0.0	-0.0
MP0002398_abnormal_bone_marrow_	2.41130904825	0.0	10.5248106657	1.58922252019	0.0	14.4092808732	-12.3783536854	-7.40066956905	-5.58144321757	-8.11555768964	-23.2419644989	-2.87981473145
