	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0002925_abnormal_cardiovascular_devel_	1.2708481227	2.45232857571	7.49347692303	6.84312991077	8.82105988234	12.2457258915	-0.0	-0.0	-1.71360848092	-0.0	-0.0	-0.560960271366
MP0002135_abnormal_kidney_morphology_	0.708997884185	4.57372915225	0.0	8.15256863069	8.85555067138	12.6777175374	-5.13054901543	-0.0	-0.0	-0.0	-0.0	-0.0
MP0005621_abnormal_cell_physiology_	7.42904945069	0.0	4.73393529059	2.11977691668	5.19692283796	21.697610164	-1.25495669192	-2.07785922467	-2.34537632853	-0.0	-4.88369876675	-3.65209212207
MP0009642_abnormal_blood_homeostasis_	0.0	5.2865399895	0.0	0.0	8.01925182847	9.65419732653	-8.45479240507	-0.0	-0.31207297538	-0.0	-0.0	-0.0
MP0005384_cellular_phenotype_	8.73750411467	0.0	6.94167219473	1.97116969511	8.58498999649	18.4682631527	-0.538495269421	-2.6003145445	-2.79299035308	-0.829575547885	-5.92341181705	-2.34186058252
MP0010769_abnormal_survival_	4.57445883203	7.84746593451	8.12275431455	6.95830847499	9.10541070423	8.48632576423	-15.2661883243	-0.0	-0.73993073826	-0.0	-3.95946327163	-2.4344863501
MP0010768_mortality/aging_	4.07412907327	8.65061394018	7.71005287819	7.6841751626	9.51020808585	8.01344863772	-14.8702153159	-0.0	-0.634570190325	-0.0	-3.67130027139	-3.24842412134
MP0000266_abnormal_heart_morphology_	1.36719136179	10.1624495631	5.80817271162	12.3425516494	12.8771007786	8.12064440184	-0.286239804028	-2.00341158526	-0.0467458977954	-0.0	-0.0	-0.0764197776827
MP0001697_abnormal_embryo_size_	8.39638415113	0.0	0.0	7.00962087618	11.0247034211	4.97065751045	-1.57125356577	-4.3385977025	-0.0545745926699	-18.4967899113	-5.15925772745	-12.6248148938
MP0000350_abnormal_cell_proliferation_	9.31100442597	0.0	2.78684873029	3.40026562196	10.8396549853	5.30097257927	-5.21150295956	-0.0	-0.0	-1.84893901857	-6.38080707533	-9.21471992807
MP0001819_abnormal_immune_cell_	5.85873730198	5.43952161322	0.0	0.366899727856	6.23730861368	5.3885769281	-14.4311993487	-3.49257573647	-6.71576660531	-1.21086136053	-3.60363247503	-3.08502589229
MP0002420_abnormal_adaptive_immunity_	5.90993522863	6.62021757665	0.0	1.06285861238	6.29120640305	5.50905995008	-14.54461959	-3.52380346219	-6.76702060976	-1.24433976977	-3.65039168462	-3.13184000118
MP0002429_abnormal_blood_cell_	11.4994585199	5.41035988899	0.0	0.0	2.7045705951	9.49310359422	-9.55794313428	-2.85809312744	-1.51468316748	-0.367620281715	-1.00256954441	-6.29343670747
MP0000703_abnormal_thymus_morphology_	4.53350002377	17.2996653198	2.24206274167	0.356951445807	5.94774102997	9.8708488564	-17.8796952263	-0.0	-0.0	-0.26831214205	-2.54966632113	-6.42832406018
MP0001784_abnormal_fluid_regulation_	0.125098021069	6.76589374381	3.25224443526	8.7406436923	3.2879531809	3.57463135546	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0000716_abnormal_immune_system_	6.23724678073	5.00509536362	0.0	0.0	0.77832322182	4.73418330917	-14.769011531	-2.09892112309	-1.8764101692	-0.0	-0.204832959351	-4.14173559903
MP0002398_abnormal_bone_marrow_	6.49613921413	10.6280987804	0.0	0.0	6.90939989523	4.93575476418	-7.82673573258	-0.10041660893	-2.26729433782	-0.710105793089	-1.76299579058	-9.32236931827
MP0002169_no_abnormal_phenotype_	5.31849123391	1.2012086999	0.596679330777	3.83382550358	2.85664380399	2.35406988213	-2.47411101194	-0.85312964185	-0.568532282578	-1.40169544246	-0.0339065877322	-5.62371180407
MP0002873_normal_phenotype_	5.20362543556	1.14102913961	1.44703082971	3.80861770281	2.82317734711	2.21583929872	-2.45474112127	-0.84245478975	-0.52538392782	-1.39267100433	-0.0210024144619	-5.59196501741
MP0000001_mammalian_phenotype_	9.56168862488	4.90021094201	17.4897569553	9.71349251703	10.3157876785	7.05990872723	-3.62582236489	-1.65693380191	-1.67746698249	-0.0	-2.9817156919	-3.26236607863
MP0002083_premature_death_	0.0	5.2127441128	1.41963172638	5.72229587859	4.04160599554	0.0	-8.56953133562	-9.31226077307	-0.190666736076	-1.98194667449	-3.05010219697	-1.67413777248
MP0002080_prenatal_lethality_	12.7382765699	1.75915602052	11.4441399912	10.2804871964	3.19282571539	6.01345251347	-0.0	-0.0	-1.46170951488	-18.4707884262	-22.8618577862	-22.3383988383
MP0010770_preweaning_lethality_	5.60062455336	8.61505533094	10.4294772509	5.60408350924	5.87638478816	6.09334912124	-14.0337918388	-0.0	-1.00059540118	-0.0	-5.24860799385	-3.85128284017
MP0002082_postnatal_lethality_	5.59229378437	8.60378659977	10.4163720203	5.59599164137	5.86777349132	6.08428543853	-14.0156817585	-0.0	-0.998535114136	-0.0	-5.24174266911	-3.84499185017
MP0004087_abnormal_muscle_fiber_	0.215427415387	10.8779120009	7.83785078532	2.68221604246	2.78411875722	0.0	-0.0	-7.12474640689	-1.92237176057	-2.38910243223	-1.97802696191	-0.0
MP0010630_abnormal_cardiac_muscle_	2.6548952166	5.62067419504	9.62807231724	8.03344212283	2.25836165745	0.92990473632	-0.0	-2.79344586433	-1.6074146546	-0.837016090139	-1.18018584	-0.0
MP0003077_abnormal_cell_cycle_	7.18531456733	0.0	3.1448166139	0.0827352497844	0.482260600356	0.0	-0.0	-0.380989333413	-0.0	-16.4730097954	-2.46260442581	-12.8570433688
MP0001730_embryonic_growth_arrest_	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0425401121208	-0.0	-10.4084906478	-0.116671687846	-8.37145709421
MP0002722_abnormal_immune_system_	2.19720217943	9.23333418796	0.18875278727	0.0	2.7541091969	4.25200449061	-11.78779117	-0.0	-1.66331025961	-0.0297758275219	-3.10095640287	-11.0758879855
MP0002723_abnormal_immune_serum_	0.223908199017	1.41857338027	0.0	0.0	0.0	0.251789412046	-9.63941541163	-0.0	-7.29484760095	-0.0	-0.0	-2.60889622792
