	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0003634_abnormal_glial_cell_	0.0	7.18999916156	7.62058757117	9.47672512073	7.85759050729	7.10676476242	-0.0	-0.0364757492143	-0.0	-0.0	-0.0	-0.0
MP0003172_abnormal_lysosome_physiology_	7.61278637073	9.14259986984	15.3435178959	9.54088077939	20.8160920406	9.30292238855	0.0	0.0	0.0	0.0	0.0	0.0
MP0005058_abnormal_lysosome_morphology_	6.44286068975	13.722447098	17.5215199931	12.2425602033	19.266863296	8.38549669832	0.0	0.0	0.0	0.0	0.0	0.0
MP0002723_abnormal_immune_serum_	5.67494872544	0.0	8.46483856102	2.07289196774	0.0	1.0152761454	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0000001_mammalian_phenotype_	4.42711858644	6.92331847548	3.90506031175	3.32561333626	3.96190217844	5.58057886606	-1.48779414558	-0.513322842385	-5.36381018939	-3.06853127154	-0.807785035185	-4.71676699933
MP0000598_abnormal_liver_morphology_	9.7568360866	9.73082534051	12.6646617725	2.66782652116	7.68167693427	9.43469598952	-6.45968305233	-1.64887505451	-0.867608921538	-3.31096266958	-7.40860987258	-2.56529282007
MP0009642_abnormal_blood_homeostasis_	9.7211654955	12.4710935112	5.09188426367	6.40885225474	7.40522636512	10.6099256849	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0000266_abnormal_heart_morphology_	5.97890889766	7.9558881513	0.0	3.53972550534	3.30975979267	4.65225576652	-0.0	-0.0	-0.893404398076	-0.266888172389	-0.0816454063988	-1.44348463248
MP0002419_abnormal_innate_immunity_	14.1771239739	4.36475721016	0.0188298253622	9.24769769729	0.420513668961	3.25922260093	-0.0	-0.0	-0.0	-0.0454337453698	-0.0	-0.0
MP0000313_abnormal_cell_death_	8.30969043761	9.96946469345	5.95954778555	8.31211449014	0.0	3.05909594018	-11.9831594632	-8.38326597674	-16.3376840752	-9.56507489582	-4.61288505589	-14.5755831728
MP0002972_abnormal_cardiac_muscle_	6.49449153131	7.68394795836	0.220687872239	0.0	3.852484253	0.0	-0.0363061164451	-0.0	-0.0	-0.0	-0.0	-0.0
MP0000703_abnormal_thymus_morphology_	7.26156284163	8.82580767798	4.16633981086	5.45105695584	4.32793480469	2.41498433879	-3.21078015887	-6.59630525262	-7.17378904875	-2.94960514154	-4.13416148566	-9.29995988119
MP0002452_abnormal_antigen_presenting_	25.4535828952	4.4972590334	5.2193683358	8.64780780215	0.0	1.48649320657	-0.0	-0.0	-0.0	-0.0	-0.0	-1.50705018364
MP0001819_abnormal_immune_cell_	16.4426369074	5.62876117814	6.36981795045	6.91090169846	0.693744144135	4.90600048789	-0.0	-0.0	-0.0	-0.0	-0.0	-0.548638703178
MP0005620_abnormal_muscle_contractility_	5.89458316343	7.31067833562	0.0	0.0	2.46678898779	0.287622370831	-0.333006637853	-0.0	-0.739931366765	-0.0	-0.0	-0.0
MP0000716_abnormal_immune_system_	31.0553033613	5.06697201425	8.19719523645	4.43677596491	2.15151708097	4.54027712043	-0.156572388963	-0.359186032901	-1.14407281395	-1.59655709333	-2.15299556677	-2.32808707101
MP0002420_abnormal_adaptive_immunity_	16.5731677712	6.7568352951	6.42366234545	6.96748109802	1.4859110578	4.94887270424	-0.0	-0.0	-0.0	-0.0	-0.0	-0.601183025035
MP0002429_abnormal_blood_cell_	20.5626861676	10.1047419958	9.36646680161	9.38945079028	5.76271116973	9.06061978996	-3.25505006909	-3.46689442523	-7.00448570396	-12.7549651813	-9.66034756342	-9.86344832061
MP0005376_homeostasis/metabolism_phenot_	6.46938233595	7.89546478386	4.07464012416	0.783122218158	1.0787201769	0.424836860598	-4.5797485321	-2.93923409503	-3.8936222702	-14.5353758185	-6.25460836447	-8.10029221502
MP0002083_premature_death_	17.4424659815	9.31012830583	8.88229654981	5.81058715297	3.44345063693	5.70639312808	-1.85222919877	-0.866995179294	-5.56017130733	-3.25170994923	-3.963037953	-5.42425208791
MP0002019_abnormal_tumor_incidence_	14.9092253299	0.0	0.923153528742	0.0	1.34338110577	0.0	-11.0832720237	-9.1262833669	-15.9548605909	-20.3432226668	-17.1506417941	-18.9539162217
MP0002398_abnormal_bone_marrow_	13.0929097496	3.87549902041	2.78407817941	2.39566647769	1.75333797782	3.44102216872	-4.23272142962	-5.50856113155	-5.01559348096	-9.92245856711	-14.2625804482	-13.5176712602
MP0002873_normal_phenotype_	5.56575060861	0.0	0.0	0.0	0.0	0.1581119961	-1.5645216418	-3.20086819112	-7.7509379856	-3.34706286465	-6.60774259545	-5.17076875605
MP0002169_no_abnormal_phenotype_	5.60365734431	0.0	0.0	0.0	0.0	0.239526884725	-1.63126278618	-3.22818167415	-7.79741981765	-3.38256214712	-6.65623330353	-5.2121249885
MP0002722_abnormal_immune_system_	12.3300301552	5.27030692634	0.0	0.597084958474	2.93634211374	1.02330455768	-6.79554704068	-8.42437883708	-13.4288327973	-7.79266257078	-14.4995580397	-11.9227703201
MP0000350_abnormal_cell_proliferation_	1.26500808116	6.00001225592	4.70181742566	6.23444746077	2.04436974377	2.85345564257	-14.5462703722	-14.4813236144	-23.96270452	-16.649244396	-16.1294415931	-21.3229898833
MP0000689_abnormal_spleen_morphology_	10.0075268807	2.96073613593	3.80605441849	0.0	2.11861975534	1.16286435066	-4.35075380487	-2.33533166813	-3.43356350744	-4.05295065094	-13.6394548739	-7.46385671782
MP0008057_abnormal_DNA_replication_	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.732149213546	-0.0	-3.68326276072	-3.32306991119	-0.0
MP0003111_abnormal_nucleus_morphology_	0.0	0.0	0.0	0.0	0.0	0.0	-27.7422353446	-47.748001759	-50.3794860781	-58.1216266961	-36.2794474535	-40.5055117852
