	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0000266_abnormal_heart_morphology_	1.32486982013	1.83093585308	5.12133907286	5.95737712794	8.49504373011	11.2135397106	-3.19336106268	-3.86023304162	-7.10581333108	-6.69301842799	-12.3115382653	-8.79732166347
MP0000001_mammalian_phenotype_	6.30514948118	5.58331000093	9.60110706877	13.6370413283	8.46800868123	14.7270676349	-0.894350723672	-10.3939902779	-8.52348999925	-6.75956439632	-3.64563063819	-1.6448402468
MP0002080_prenatal_lethality_	2.69378279982	10.0172675952	5.26517396683	5.30982346611	15.408687722	10.2070404935	-0.562617045861	-6.85881908376	-14.1392932541	-11.1858107471	-0.97440553492	-2.59672383554
MP0005621_abnormal_cell_physiology_	3.14751888323	2.68352592975	1.36204785399	14.7398091532	5.24707226774	12.8340313884	-0.908301044573	-2.46360701728	-1.46883628222	-0.0	-0.0	-0.0
MP0005384_cellular_phenotype_	3.933543927	2.55246964265	2.39567195851	21.5393724637	5.66822826275	8.82392520056	-0.0377564650957	-3.36484918761	-2.3452593852	-0.0	-0.0	-0.0
MP0010769_abnormal_survival_	7.37840006771	1.97189557507	9.96877203276	3.49649294655	5.10481084851	1.69833582375	-0.0	-3.00089067116	-4.90091762274	-0.958771761408	-2.99698068701	-0.0
MP0010768_mortality/aging_	7.4448754232	0.993050590998	9.80650901394	3.19665282295	3.65225265716	0.963874515362	-0.193918863485	-2.58866003873	-4.50832466283	-0.383597268114	-2.51307724445	-0.0
MP0010770_preweaning_lethality_	7.32435054106	2.33653820331	9.36982620179	0.0	4.94025010177	2.08240487427	-1.21018718468	-3.76261040522	-5.94014022655	-1.8804991801	-1.24299494446	-0.282383915431
MP0002082_postnatal_lethality_	7.31502437074	2.33245855996	9.35805248291	0.0	4.93311675856	2.07883024505	-1.20730252053	-3.75580860545	-6.01777286336	-1.87505771207	-1.23711729029	-0.277506470094
MP0000598_abnormal_liver_morphology_	2.55648051957	3.58303044892	0.0	1.83424835203	6.82076842647	0.511203752122	-0.0	-1.94031784042	-3.34751003875	-9.109296013	-5.59928116407	-8.92346062353
MP0008469_abnormal_protein_level_	1.48469560979	4.77167062263	1.07558391569	5.56647667219	1.65393794332	0.0	-0.0	-0.0	-5.01808568952	-11.7568813315	-13.794092315	-11.2772990298
MP0005166_decreased_susceptibility_to_	0.0	0.0	0.0	0.0	0.0	0.0	-1.02263419134	-5.48774240077	-14.9393111449	-4.37133177776	-13.2265363079	-12.9563546926
MP0005025_abnormal_response_to_	0.0	0.0	4.07244459029	0.0	0.0	0.0	-0.0466833815937	-0.0	-4.09104059329	-8.90230483914	-12.8515264973	-10.3179194088
MP0002925_abnormal_cardiovascular_devel_	1.11472261361	0.0	0.651367000156	1.47004906953	3.37912349679	1.10259204173	-0.0	-0.570746683498	-24.9245515691	-11.2056671788	-9.71587846865	-14.8030123114
MP0001845_abnormal_inflammatory_respons_	0.290571858065	3.68156670224	1.84034996307	0.0	0.0	0.0	-5.46762580865	-7.34579842617	-6.89996167753	-10.0022210442	-14.847821218	-16.3527492414
MP0002419_abnormal_innate_immunity_	5.92144292739	0.758015010072	0.432320385262	0.0	0.0	0.0	-3.01976952255	-0.250001836136	-11.8140275107	-7.66010434539	-17.1826108877	-14.4887592689
MP0002420_abnormal_adaptive_immunity_	3.74743649288	0.0	4.25057785054	0.17833400895	3.30712299303	0.0	-5.83944545786	-3.08429720197	-9.01384897393	-14.9742663077	-18.1226441121	-19.5856065127
MP0002019_abnormal_tumor_incidence_	0.0	0.838791719833	0.175098307608	0.773435572047	2.7788254041	1.38239729804	-0.0	-6.87558074919	-8.51967843176	-3.04675505649	-10.0628179064	-2.53733584354
MP0000716_abnormal_immune_system_	1.71623931275	0.128191650073	6.55878434817	1.33217198129	5.37513777088	0.0	-2.50666611048	-8.29314505578	-9.03284091725	-5.15663074241	-12.3306098885	-4.634219603
MP0002452_abnormal_antigen_presenting_	2.43132522031	0.0	3.20421324909	0.0	4.63856976504	0.0	-6.98783881181	-2.88313624883	-11.115917956	-15.7668759727	-21.4561474181	-24.6541081978
MP0001819_abnormal_immune_cell_	3.70579181765	0.0	5.15551876484	0.15962804561	3.25043720771	0.0	-5.79435432589	-2.0332299837	-8.8303347176	-13.5540893551	-17.9840572225	-19.435832105
MP0004947_skin_inflammation_	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-7.74386964321	-9.77330657497	-13.3060196775
MP0001119_abnormal_female_reproductive_	0.0	0.0	3.7614054353	0.0	0.0	0.0	-1.41490090929	-8.70607219598	-2.6115256203	-12.0703650611	-6.12655696636	-6.01874768429
MP0002429_abnormal_blood_cell_	1.29981458665	0.500045672373	4.7675143998	1.92660492125	4.52150696751	0.0	-2.7691910985	-8.86383512633	-12.7765692501	-9.85332686247	-12.1049109898	-2.14384031137
MP0000249_abnormal_blood_vessel_	3.0356662556	0.0	0.0	1.7509802218	0.0	8.04131914175	-3.00220089979	-4.43370328476	-7.59152454225	-12.3491569908	-5.02546609914	-5.01678777703
