	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
TCF21_26020271_ChIP-Seq_SMOOTH MUSCLE_Human	6.56372468542	13.1529949549	15.0248093101	24.7423846671	31.3094662044	51.045969138	-33.7908436783	-4.40043206574	-0.0	-0.0	-0.0	-0.0
VDR_23401126_ChIP-Seq_LCL-AND-THP1_Human	0.0	0.0	0.0	3.88773076723	10.2203237873	13.2737009352	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
POU3F1_26484290_ChIP-Seq_ESC_Mouse	2.86909255154	0.0	2.85513284059	0.0	22.4321565673	25.9326526157	-0.0	-17.2012220391	-5.39372335319	-0.171789238207	-5.09838027625	-0.0
BACH1_22875853_ChIP-PCR_HELA AND SCP4_Human	3.52856294258	0.0	4.81739057929	28.0383483166	27.3922004407	39.4824706855	-0.0	-13.2453331197	-1.09952662263	-0.0	-0.0	-0.0
TP53_18474530_ChIP-ChIP_U2OS_Human	2.14021977103	3.25803263303	0.0	0.0	8.5390634082	13.9305235242	-9.5373887936	-0.978217167517	-0.0	-0.0	-0.0	-0.0
FOXO1_25302145_ChIP-Seq_T-LYMPHOCYTE_Mouse	20.9858744565	23.4444794527	33.0588539164	22.9283725778	32.032866654	53.5713312442	-22.3772306687	-9.46596407621	-0.0	-0.0	-0.0	-0.360516574269
ATF3_23680149_ChIP-Seq_GBM1-GSC_Human	10.4307278697	14.1613964728	0.244065296991	7.81619763598	34.3204034463	43.4815698814	-13.3118222286	-9.07246210213	-22.729895016	-14.7165978561	-6.76115977662	-4.69823632846
TFEB_21752829_ChIP-Seq_HELA_Human	7.11433378825	3.10320999768	0.0	4.95189542447	7.69223520442	21.7099637933	-9.25997892141	-0.0	-12.2273836668	-3.99991776484	-22.1600026172	-17.2929797428
NANOG_18692474_ChIP-Seq_MESC_Mouse	7.92271528126	9.04232037294	3.52619425058	9.76757267007	10.3524799979	17.9701981146	-0.541996528274	-0.0	-7.83412208533	-0.0	-0.0	-0.0
NR1H3_23393188_ChIP-Seq_ATHEROSCLEROTIC-FOAM_Human	0.0	0.0	0.0	1.16317012475	0.0	6.81338846276	-19.5732643941	-1.24352078435	-23.3871260972	-5.18892284983	-31.4850037297	-11.4853461036
CEBPD_23245923_ChIP-Seq_MEF_Mouse	0.0	0.0	0.0	0.0826364536638	0.0	5.29196386817	-0.831858694941	-0.0	-0.790412879922	-0.0	-0.0	-0.0
ETV2_25802403_ChIP-Seq_MESC_Mouse	0.0	0.0	0.0	0.0	0.0	17.2267139333	-0.0	-0.0	-0.0	-14.8792074736	-0.0	-0.0
KLF1_20508144_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	0.0	0.0	0.0	0.0	0.0	2.04680141088	-12.9538475197	-0.0	-12.2182713407	-4.91535226862	-6.94263811922	-0.0
