	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0000716_abnormal_immune_system_	1.38553419739	1.45550862853	4.06136741561	3.86159306744	14.0752954848	10.8686071926	-1.88912870198	-2.78196279757	-2.84387679384	-0.871167587029	-0.288206699219	-0.0
MP0002429_abnormal_blood_cell_	0.77285889399	1.63587410943	4.29569783811	3.685734256	12.9100341378	8.66936436611	-2.67932395055	-3.49903413528	-5.61757445029	-3.96542382108	-4.69481128295	-3.22525691478
MP0008469_abnormal_protein_level_	3.11889902491	8.97956473366	4.07191902419	10.8497349734	14.2599982417	11.8244422058	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0001845_abnormal_inflammatory_respons_	1.31924899953	4.0592059091	3.04223188394	9.80222430863	10.1684707785	5.38977106802	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0000313_abnormal_cell_death_	1.23172132717	0.78159217313	0.0	1.76129529689	6.11578093788	7.76944422428	-17.3644951008	-9.14271347021	-22.0039763233	-17.1806847225	-29.2655605699	-13.8710690397
MP0001819_abnormal_immune_cell_	5.49657124174	0.988510677947	5.93386488899	6.46632026118	15.9005651359	9.25970166316	-0.155755460108	-0.331407343289	-0.0	-0.0	-0.0	-0.0
MP0002420_abnormal_adaptive_immunity_	5.61354753872	1.03248826929	6.06014753156	6.52434721501	16.0267927303	9.33631288269	-0.654254944123	-0.359882949004	-0.0	-0.0	-0.0	-0.0
MP0001614_abnormal_blood_vessel_	7.54758500296	8.01404175743	7.03856223709	9.51303718562	20.6658704624	12.58133947	-0.0	-0.0	-0.600028759727	-0.0	-0.0	-0.0
MP0000609_abnormal_liver_physiology_	4.63791266246	0.486071171454	0.0	6.06736705948	6.55321779501	11.9114306364	-0.0	-1.56307538161	-1.19710201373	-0.803610909647	-0.450324670746	-0.0
MP0002452_abnormal_antigen_presenting_	4.4692548049	0.0463831396719	5.18957993263	4.76307437083	24.6011928267	8.54013887194	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
