	0.04	0.12	0.37	1.11	3.33	10.0
AASDHPPT		0.0262399489628				
ABCA8		0.0263693611567				
ABCB1		0.0180693685383				
ABCD3					0.0152193379074	
ABHD4	0.017730658237					
ABO						0.0156946661503
ACACB						0.0169030103269
ACAT1		0.0216221216331				
ACLY	0.0197550068041					
ACOT7				0.0168543139993		
ACSL1					0.017891798929	0.0250875344308
ACTA1		0.0171719534582				
ACTC1		0.0186469541262				
ACTG2	0.0162034035341					
ACTR2	0.0173050400113					
ADA				0.0170724138999		
ADAM10					0.0179975655313	
ADAM9						0.0200875208379
ADAMTS5			0.0176617524737			
ADD3	0.028502602776		0.0213861327834	0.0379430588623		0.031295503152
ADH1B						0.0286641267235
ADIPOQ					0.0148351112247	0.0290100257104
ADRBK1	0.0174589602164					
AGL						0.0199773609583
AGR2		0.0178587522431				
AGT	0.0161306151482					
AGTPBP1				0.0177459601692		
AGXT2L1				0.0162637825219		
AHNAK				0.0224133250285		
AHNAK2						0.0258667412714
AHR				0.0197161582871		0.0156109763666
AIM1						0.0295928823849
AK4	0.0215997623128					
AKAP13						0.0259493605532
AKAP7			0.018123583646			
AKR1B1			0.0187173343736			
AKR1B10			0.0208625436149			
AKR1C1		0.0224246535169	0.0238494789687		0.0174307933628	0.0180802229315
AKR1C2		0.0207495777974	0.0241366827109		0.0148716273159	0.0207458552182
AKR1C3		0.0356302033417	0.0345876780883		0.0157938941353	
ALDH3A2				0.0289309576656		
ALDH6A1				0.0156916265256		0.0171085744095
ALOX5					0.0395770627649	
AMDHD2	0.0386540300748					
AMIGO2					0.0194554847907	
AMOTL2			0.0163430141902			
ANGPTL2					0.0175036856442	
ANK2	0.0263714593077					
ANK3		0.0182314486144		0.021661462656		
ANKRD28				0.01690142887		
ANXA1		0.0341230559541				
ANXA3		0.017504151993			0.0232678260008	
ANXA4			0.0207476083292			0.0255089640847
AOX1				0.017649231696		
APLP2			0.0167162394767	0.0205787733491	0.0234006348287	0.0159376859053
APOB			0.0216761074937			
APOBEC3B					0.0211990927357	
APOD					0.0290540341888	0.0232465620977
APOE				0.0161253684468		
AQP1	0.0155616512825					0.0168808806182
AQP9				0.0245757954699		
ARG1				0.0182550560307		
ARG2						0.0253537287075
ARID4B						0.0206044313312
ARMCX6					0.019311235074	
ARPC4	0.0170017750093					
ARRB1	0.0159483774009					
ASAH1					0.0150662826377	
ASCL1				0.0182297022034		
ASPH	0.0154485086682		0.0195795844665			
ASPM					0.0147886313384	0.0196458071609
ASRGL1	0.0184158722907					
ASS1	0.0216979262327	0.029732608192	0.0237426649735			
ASXL2						0.0221456788521
ATF3			0.0160241577859	0.0233734491597		
ATP1A2		0.0297972491934	0.0193142538075			
ATP2A3					0.0152088064792	
ATP2B2	0.0201395963641					
ATP9A		0.0331413902673		0.018034863904		0.0192007407877
AUTS2					0.021981796336	0.0219384409778
AZGP1						0.0182278427783
BAG2	0.027857923251					
BASP1					0.016229886585	
BCAT1	0.0209528971722					
BCHE		0.0203300445405			0.0148301115225	
BCL6				0.0260027732739		0.0328868132853
BDH2		0.0204014734653		0.015668861739		
BET1			0.0254637531258			
BICC1	0.0200154259432					
BIN1		0.0173750029273				
BIRC3	0.0162432282054	0.0170786314265	0.0214547906921			
BIRC7	0.0156889120965					
BRD8						0.0169306429199
BTG1			0.0171146283774	0.0199350590679	0.0210466761525	0.0211518469486
BTK			0.0338101490225		0.0295700846514	
BZW2			0.0226871420918			
C10ORF10						0.0311019709476
C10ORF116						0.0199521259222
C13ORF15					0.0203068346851	0.0243515844439
C14ORF132	0.0193608492442					
C14ORF159					0.0194568353708	
C20ORF103	0.0190252869511					
C3						0.01994316091
C3AR1				0.0168890070267		
C5ORF13	0.016147718887					
C6ORF211					0.019456680893	
C6ORF48			0.018933324523			
C7	0.0193258451151					
C7ORF68			0.0246471278167			
C9		0.0181805757072	0.0181976728473	0.0185667509309		
CADM1	0.0238891174105	0.02827562036	0.0177171233482	0.0300971291158	0.0296417245216	
CALB1	0.0198544908778			0.0206052110968		
CALCB		0.017556130783				
CALCOCO1					0.0156833350426	
CALM1	0.0274645461392					0.0160777983881
CALML5					0.0187025875486	
CAMKK2	0.0175142142876					
CANX				0.0161986329639		
CAP2		0.023787024654				
CAPZA2		0.019734908317				
CARTPT	0.0235785108543					
CASP1			0.0208586775077	0.0198224589716		
CASP10		0.0980153224304	0.0255115084622			
CASP6					0.016160649494	
CAV1	0.0204657488961	0.0271568539773	0.0318903600063		0.0200702331138	0.0255422468901
CAV2			0.0191656956128		0.0163542343944	0.021144093855
CBLB					0.026646023947	0.0276729468749
CCDC165	0.0161099089353				0.0164400490605	
CCDC92						0.0198013957086
CCL20		0.0244329075144	0.0383972374255			
CCL8			0.0183995825459			
CCNB2			0.029805175101			
CCND2		0.0260084333451	0.018838495761			
CCNG2						0.0245724616583
CCP110				0.024086105731		
CCR2			0.0179588944882			
CCR5			0.0197500704769	0.0180294383119		
CD14				0.0170888545664		
CD163		0.0302883853583				
CD200	0.0167304652503					
CD24	0.0156062093652		0.0296836967434	0.0192639202044		0.0274468850174
CD34			0.0172832388766	0.0169645688646		
CD36				0.0163098682132		0.0234569286853
CD38			0.0282478969695			
CD40					0.017053047262	
CD47		0.0171480171733				
CD55					0.0268207762576	0.0198922157139
CD9				0.0227048797754	0.0273032673328	0.0246267690214
CD99	0.0181021582834			0.0191872669927		0.0175201705359
CDC20	0.020855675414					
CDC25B				0.0180498673337	0.0267483277063	0.0270176437309
CDC42	0.0218454852109		0.0284476407062			
CDH19		0.0196762615656				
CDKN1B				0.0223312932834	0.0244896782218	0.0277465796875
CDKN2A	0.0227420248192	0.024508018047		0.0240370473871	0.0257527981735	
CDO1			0.0176513662051	0.0160770064111		
CEBPA			0.0179705091378			0.0496635994024
CEBPD					0.015950505799	
CELF2					0.0252131581591	0.0205799140523
CENPE		0.0183862153374				
CES1			0.0175959665767			0.0305585252104
CFB						0.0180334727364
CFD	0.0244119293837	0.0278956367952	0.0330980415127	0.0251111749791	0.0269646869073	0.0397401251288
CFH		0.027120735755	0.0256678993472			
CFI		0.0211735810011		0.0207390067154		
CFP				0.0177902033825		
CHEK1	0.0171137150141					
CHEK2			0.0430518988522			
CHGB	0.0235176234844					
CHI3L1				0.0318074518135		
CHIC2				0.0187646546221		0.0164514966572
CHMP3					0.0158260950218	
CHRDL1			0.0186807175323			
CHST15				0.039053187909	0.0237731853814	
CIDEC			0.0163401173045			
CILP			0.0199107142425			
CKB	0.0333006165879	0.0182686734182				
CKM		0.0180292863209			0.0177963432853	
CLCC1		0.0178006463554				
CLDN1		0.0240383755448				
CLDN10	0.0169216177465					
CLDN5						0.0185876597552
CLEC2B		0.0255067764701		0.021739319289		0.0159266899722
CLEC3B			0.0201733247099			
CLEC7A				0.0207560657266		
CLGN		0.0200420028066	0.024618278795			0.0229582519877
CLIP2					0.0153332716249	
CLU	0.0325521683895		0.0387822087645	0.0399438666395		0.0192434351925
COL14A1	0.0212124004004	0.0343484671735	0.0289738558699	0.0177403084874		
COL21A1		0.0173599078406				
COL4A3			0.0196131940281	0.0156802092375		
COL5A2		0.0245073111684				
COLEC12					0.0226230865154	
COMP		0.0232094501977				
COMT					0.0189369943745	
CP		0.0262706169729	0.0187270973172	0.0157999831832		
CPM			0.023608167274			
CPVL		0.0189683302572		0.018227795567		
CRABP1	0.0243428096386		0.0182188372332			
CRCT1		0.0175865381335				
CRELD2	0.0155505912787					
CREM		0.0181451760986				
CRIP1				0.0161077878039		
CRP			0.0245022407645	0.0200761691406		
CRTAC1				0.016328496619	0.0183678297991	
CRYAB			0.0301719499175	0.0161271328456		
CSGALNACT1		0.0351061553291	0.0341506522925	0.0183542227207	0.0314446703034	
CSRP1					0.0181966660276	
CSRP2	0.0302809701885		0.0272630615644	0.0249124899236		0.0238918853223
CST6						0.0190116557696
CTDSP2						0.0194752313569
CTH		0.0242928427576				
CTSK		0.0173640656394				
CTSS		0.0200233355484		0.0164967548164		
CUL5					0.0151307391116	
CX3CR1	0.0221027337009					
CXADR						0.0164765782381
CXCL11			0.0215394033043			
CXCL9			0.0218768830571			
CXCR7	0.0180615368046		0.043983734995	0.0171030826535	0.0221245932542	0.0321566569529
CYB5R1					0.0148688391972	
CYBB				0.016559385556		
CYP1B1		0.0234973395311				
CYP26B1		0.0178507766452				
CYP2C9				0.0160231764065		
CYP3A5			0.0169218883327	0.0158786690131		
CYP4B1					0.0200699092268	0.0231478418514
CYTL1		0.0302167957528				
DAAM1					0.0226349020212	0.025523441179
DACH1				0.0172703944764		
DAPK1		0.0329754132451			0.0291688564252	
DCLK1	0.0231192681087	0.0265520615224		0.0179456517858		
DCN		0.0238473282731	0.0189995842478	0.0218638847346		
DCT					0.0187826944426	
DDAH1	0.019922053823					
DDC	0.0187116094618					
DDX10	0.0171157837467				0.0164254627454	
DDX17		0.0191641998413				
DDX3Y	0.0477739898123	0.0286788911944	0.0615720422926	0.0978736947723	0.0415963737979	
DDX58					0.0157036076878	
DDX60					0.0168065525309	
DEFA5			0.0199628734188			
DEFB1	0.0220353630426					
DES	0.0154916892029	0.0221215298529				
DGKD					0.0154277332908	
DHRS2					0.0276406040975	
DHRS7					0.0160821681536	
DHTKD1					0.0169465408415	
DIAPH2				0.0157058792247		
DICER1				0.0171322382164		0.0159488640621
DKK1				0.017700301478		
DKK3	0.0192068266785	0.021437206481				
DLD	0.0192927306153					
DLK1	0.0237883038098	0.0234981184637			0.0224777136308	
DLX2		0.021543167376				
DMTF1				0.0206416403272		
DMXL2				0.0196643995529		
DNAJA3			0.0198801470864	0.0186514845838		
DNAJB1			0.0283784486238			
DNAJC12		0.0283790927559				
DNTT					0.0231225579092	
DOK4	0.0155661434641					
DPEP3	0.0204206029975					
