	gene_symbol	0.37
211301_at	KCND3	2.56888092974e-08
202978_s_at	CREBZF	-2.68056448582e-08
207869_s_at	CACNA1G	-1.48491268707e-07
221317_x_at	PCDHB6	1.72884751284e-07
206192_at	CDSN	2.84380853146e-07
200963_x_at	RPL31	1.12492635924e-06
217450_at	AGFG2	1.18166334128e-06
206557_at	ZNF702P	-1.39876446668e-06
206182_at	ZNF134	-1.42628196731e-06
220365_at	ALLC	1.596161918e-06
211898_s_at	EPHB1	-2.14532045345e-06
208587_s_at	-666	-2.47966599753e-06
202734_at	TRIP10	-2.49850645284e-06
210689_at	CLDN14	-2.65998518347e-06
37892_at	COL11A1	-2.86302751715e-06
201958_s_at	PPP1R12B	-2.88525575133e-06
217293_at	-666	4.21806561137e-06
219775_s_at	-666	-4.55327112198e-06
204792_s_at	IFT140	5.07188118869e-06
217593_at	ZSCAN18	5.10666349893e-06
216849_at	-666	-5.22280519115e-06
204983_s_at	GPC4	5.23121818097e-06
211891_s_at	ARHGEF4	5.79293550437e-06
201049_s_at	RPS18	-6.59652192657e-06
220805_at	HRH2	-6.61947773284e-06
61297_at	CASKIN2	-6.72214580742e-06
208359_s_at	KCNJ4	-6.93727425453e-06
215828_at	-666	8.29926728137e-06
213755_s_at	-666	-8.6876478214e-06
208973_at	ERI3	8.75611094963e-06
212234_at	ASXL1	8.76488127598e-06
220219_s_at	-666	8.81558092903e-06
201845_s_at	RYBP	-8.99331365454e-06
216198_at	ATF7IP	9.26894056222e-06
220345_at	LRRTM4	9.27707520091e-06
207309_at	NOS1	-9.52149228389e-06
208144_s_at	-666	-9.82573791083e-06
201195_s_at	SLC7A5	1.01095826663e-05
210961_s_at	ADRA1D	1.02163019327e-05
206232_s_at	B4GALT6	1.02842368858e-05
208596_s_at	-666	-1.13257684835e-05
203734_at	FOXJ2	1.16063093049e-05
208403_x_at	MAX	-1.16379128434e-05
210444_at	NPY6R	1.17471630698e-05
208986_at	TCF12	1.2451538889e-05
215951_at	TBC1D2B	1.34561699511e-05
214670_at	ZKSCAN1	1.36794267399e-05
216968_at	MASP2	1.41248637269e-05
207854_at	GYPE	1.48500594499e-05
207752_x_at	PRB1	-1.48791470621e-05
220535_at	FAM90A1	-1.54134107511e-05
218666_s_at	STX17	-1.56449139573e-05
218042_at	COPS4	-1.56860661483e-05
215963_x_at	RPL3	-1.57091206482e-05
218092_s_at	AGFG1	-1.5821997435e-05
203128_at	SPTLC2	-1.59408301546e-05
217987_at	ASNSD1	-1.63197563811e-05
215360_at	-666	-1.63843051435e-05
212806_at	PRUNE2	1.67391105559e-05
206650_at	IQCC	1.68576864839e-05
44146_at	GMEB2	-1.72001689978e-05
206597_at	NRL	1.72849370164e-05
