	gene_symbol	1.11
208169_s_at	PTGER3	-2.47492368051e-07
215360_at	-666	5.58048011985e-07
215515_at	-666	-8.20524935123e-07
220919_s_at	WDR96	-1.22637766565e-06
208329_at	PBOV1	1.71247160468e-06
204260_at	CHGB	-1.92778384956e-06
210771_at	PPARA	1.93369964359e-06
222120_at	ZNF764	2.02899635663e-06
216887_s_at	LDB3	-2.37211875418e-06
220260_at	TBC1D19	3.10715173409e-06
220214_at	ZNF215	3.39731646812e-06
211444_at	-666	3.92091180641e-06
215611_at	TCF12	3.92277031759e-06
220078_at	USP48	4.00333706141e-06
218521_s_at	UBE2W	4.53168990607e-06
210837_s_at	PDE4D	-4.69962961262e-06
216087_at	-666	-5.38374341294e-06
211177_s_at	TXNRD2	-5.9550155624e-06
220329_s_at	RMND1	-6.15757094793e-06
208563_x_at	POU3F3	-6.28846210442e-06
203247_s_at	ZNF24	6.47986700989e-06
202603_at	ADAM10	6.77233125679e-06
216315_x_at	-666	7.32005051257e-06
215116_s_at	DNM1	7.60110084455e-06
208468_at	SOX21	-7.60703663511e-06
216003_at	COX10	-7.90591795994e-06
206351_s_at	PEX10	-8.06058352413e-06
204501_at	NOV	8.07334474532e-06
216494_at	IGF2BP3	8.13452017213e-06
216218_s_at	PLCL2	8.29429185723e-06
222306_at	-666	-8.80464765753e-06
212481_s_at	TPM4	8.80599860341e-06
210531_at	NR2C1	9.0501276633e-06
213237_at	C16ORF88	-9.14796922111e-06
203836_s_at	MAP3K5	9.79290925837e-06
218105_s_at	MRPL4	1.0598323552e-05
216775_at	USP53	-1.07412869663e-05
215455_at	TIMELESS	1.07785830818e-05
215756_at	LOC730227	1.10163838598e-05
201044_x_at	DUSP1	-1.12577801792e-05
214014_at	CDC42EP2	-1.15332014113e-05
221633_at	NCAPH2	-1.19634309498e-05
204945_at	PTPRN	-1.21286734318e-05
217222_at	IGHG1	-1.22125508445e-05
216868_s_at	-666	-1.24935282376e-05
207349_s_at	UCP3	-1.29726229569e-05
212252_at	CAMKK2	1.32154579318e-05
213424_at	KIAA0895	1.32524307258e-05
217175_at	UGT2B15	1.35864510684e-05
220552_at	TRPC5	1.3836408476e-05
218338_at	PHC1	-1.41113642569e-05
209722_s_at	SERPINB9	1.42047535347e-05
222161_at	NAALAD2	1.44165994994e-05
210401_at	P2RX1	1.4718535221e-05
210871_x_at	SSX2IP	1.49096653824e-05
216193_at	-666	1.51843293935e-05
207865_s_at	BMP8B	1.52508779858e-05
221744_at	DCAF7	-1.55476096045e-05
207897_at	CRHR2	-1.57014812102e-05
222293_at	CADM4	1.61502983431e-05
220833_at	-666	-1.62999632547e-05
221044_s_at	-666	1.6331502077e-05
221303_at	PCDHB1	-1.70494921314e-05
215487_x_at	FAM182B	1.72377929162e-05
204880_at	MGMT	-1.74998463487e-05
211334_at	MRE11A	1.75973906873e-05
220606_s_at	C17ORF48	-1.80145616121e-05
219671_at	HPCAL4	-1.8117561098e-05
210706_s_at	RNF24	-1.82314367899e-05
204739_at	CENPC1	1.87126494537e-05
208826_x_at	HINT1	1.87147926854e-05
202709_at	FMOD	-1.88112360688e-05
215743_at	NMT2	-1.91964172199e-05
217794_at	PRR13	-1.92096608726e-05
206285_at	NPHP1	-1.93432751493e-05
206576_s_at	CEACAM1	1.9649475726e-05
206241_at	KPNA5	1.97855866494e-05
217385_at	-666	1.98461714156e-05
213131_at	OLFM1	1.98625851767e-05
211351_at	-666	1.9914105816e-05
220997_s_at	DIAPH3	2.02226486883e-05
217111_at	AMACR	-2.05134266553e-05
214545_s_at	PROSC	-2.0970316805e-05
212321_at	SGPL1	2.12591553424e-05
209516_at	SMYD5	2.14775023351e-05
208984_x_at	RBM10	-2.16501660429e-05
214738_s_at	NEK9	-2.16543583287e-05
207236_at	ZNF345	2.16615595032e-05
205496_at	KIAA0408	2.18595104327e-05
216369_at	-666	-2.18984462132e-05
215979_s_at	-666	-2.21008974353e-05
210420_at	SLC24A1	2.22944868544e-05
205970_at	MT3	-2.23025916549e-05
204702_s_at	NFE2L3	-2.24913118476e-05
207462_at	GLRA2	-2.28227827331e-05
220836_at	ZNF407	-2.28289013962e-05
204419_x_at	-666	-2.28326721915e-05
217041_at	NPTXR	-2.31747243088e-05
216330_s_at	POU6F1	2.32404335693e-05
200941_at	HSBP1	-2.39679192973e-05
209410_s_at	GRB10	2.41536153271e-05
210317_s_at	YWHAE	-2.42916725705e-05
222084_s_at	SBF1	2.50108788133e-05
219420_s_at	SELRC1	-2.5043389153e-05
213867_x_at	ACTB	-2.54075080653e-05
206575_at	CDKL5	-2.54734642099e-05
207654_x_at	DR1	-2.55978758388e-05
201675_at	AKAP1	-2.61296205557e-05
211842_s_at	SLC24A1	-2.61584070673e-05
216529_at	-666	-2.61717362768e-05
221330_at	CHRM2	2.61937401394e-05
210362_x_at	PML	-2.63773824627e-05
211407_at	NDUFB7	-2.6556044157e-05
216033_s_at	FYN	-2.70506609211e-05
220821_at	GALR1	2.71104448773e-05
217375_at	-666	2.72770865139e-05
205556_at	MSX2	-2.73652610361e-05
214553_s_at	ARPP19	2.75833018054e-05
202696_at	OXSR1	2.76563289882e-05
210921_at	-666	-2.776723032e-05
209524_at	HDGFRP3	-2.79909061921e-05
220893_at	LOC57399	2.8057917663e-05
215060_at	-666	-2.8081458072e-05
212165_at	-666	2.8187979855e-05
220156_at	EFCAB1	2.86036787202e-05
214158_s_at	PRDM10	2.90059235144e-05
215630_at	-666	-2.90617150788e-05
213924_at	GNAL	-2.92527988676e-05
213450_s_at	ICOSLG	-2.93338684623e-05
212228_s_at	COQ9	2.94597766757e-05
220838_at	EXD3	-2.9757427476e-05
206188_at	ZNF623	-2.978463711e-05
213041_s_at	ATP5D	-3.00291410808e-05
215617_at	SPATS2L	-3.071243882e-05
214090_at	PAWR	3.11467945061e-05
201879_at	ARIH1	3.1361919108e-05
213172_at	TTC9	3.17302174191e-05
206064_s_at	PPIL2	-3.21909977925e-05
217975_at	WBP5	-3.24403217396e-05
207262_at	APOF	3.25908650949e-05
209862_s_at	CEP57	3.26497792003e-05
215134_at	PI4K2A	-3.26908519896e-05
204474_at	ZNF142	-3.28508451241e-05
219657_s_at	KLF3	3.3492966066e-05
215707_s_at	PRNP	3.43351806025e-05
203086_at	KIF2A	3.54708512064e-05
219722_s_at	GDPD3	-3.56794999804e-05
207763_at	S100A5	3.57104868559e-05
207657_x_at	TNPO1	3.58692339291e-05
202560_s_at	CHTOP	3.61135628517e-05
214150_x_at	ATP6V0E1	-3.64550580632e-05
214360_at	SMARCA4	3.65431909026e-05
218279_s_at	HIST2H2AA3	3.66441809743e-05
211775_x_at	MGC13053	3.66871382833e-05
209705_at	MTF2	3.67695903401e-05
207804_s_at	FCN2	3.70464752979e-05
216773_at	-666	-3.70491072951e-05
207481_at	-666	3.70845092099e-05
208007_at	-666	3.72744708719e-05
217769_s_at	POMP	-3.72949337293e-05
215885_at	SSX7	3.73291657809e-05
204357_s_at	LIMK1	3.76783488699e-05
218134_s_at	RBM22	3.82348621073e-05
211347_at	CDC14B	-3.83711351816e-05
216129_at	ATP9A	3.83887446889e-05
206744_s_at	ZMYM5	3.85374277631e-05
217463_s_at	C11ORF9	3.89996842656e-05
222198_at	-666	3.913694188e-05
208504_x_at	PCDHB11	-3.92035519249e-05
210870_s_at	EPM2A	-3.93440217407e-05
211589_at	PML	-3.93456994272e-05
207410_s_at	TLX2	-3.95773220964e-05
216402_at	SEC14L4	-3.98095851677e-05
201446_s_at	TIA1	4.00753096393e-05
207863_at	ADPRH	4.07506287525e-05
204732_s_at	TRIM23	-4.08224781166e-05
215209_at	SEC24D	4.08503196297e-05
207606_s_at	ARHGAP12	-4.10153139799e-05
214122_at	PDLIM7	-4.12370648765e-05
207812_s_at	GORASP2	-4.14682628046e-05
221432_s_at	SLC25A28	4.14968057952e-05
212925_at	C19ORF21	4.19320494002e-05
218054_s_at	C19ORF50	4.22708786921e-05
218271_s_at	PARL	4.26454319768e-05
219251_s_at	WDR60	4.28802295853e-05
217917_s_at	DYNLRB1	-4.29844614011e-05
215796_at	-666	4.32987320021e-05
207994_s_at	OPRM1	-4.33541474299e-05
214888_at	CAPN2	4.35583090193e-05
202651_at	LPGAT1	4.36817707151e-05
215061_at	METTL10	4.37344913332e-05
208288_at	ABCB11	-4.379383792e-05
212201_at	ANKLE2	-4.38062362274e-05
220672_at	PPP4R4	-4.38455894041e-05
219791_s_at	NBLA00301	-4.39101986029e-05
211221_at	TADA3	4.41940261058e-05
208482_at	SSTR1	4.44086443884e-05
201595_s_at	ZC3H15	-4.4448282201e-05
213719_s_at	SMARCA4	4.48282555412e-05
203844_at	VHL	-4.48508740702e-05
206721_at	C1ORF114	4.49135904891e-05
35617_at	MAPK7	4.53472384791e-05
207350_s_at	VAMP4	4.56758536101e-05
205908_s_at	OMD	4.59939435972e-05
217663_at	ZNF234	4.60843471447e-05
217218_at	WAPAL	4.63848912307e-05
214648_at	GPX5	-4.63884664178e-05
213177_at	MAPK8IP3	-4.66122196351e-05
216895_at	GABRG3	-4.71378975838e-05
220958_at	ULK4	4.81900776975e-05
220652_at	KIF24	4.85391767769e-05
203825_at	BRD3	4.86216204793e-05
201304_at	NDUFA5	-4.86468431735e-05
205411_at	STK4	4.88031305653e-05
208242_at	RAX	4.91410518643e-05
214922_at	ZNF484	4.92195643379e-05
212595_s_at	DAZAP2	4.92509776393e-05
203393_at	HES1	4.93335507049e-05
219664_s_at	DECR2	4.93883671672e-05
214532_x_at	POU5F1B	4.94068534578e-05
202966_at	CAPN6	4.94271078825e-05
210909_x_at	LPAL2	-4.98238199271e-05
222245_s_at	FER1L4	-4.98920230437e-05
215638_at	ERBB3	-5.02085416419e-05
219318_x_at	MED31	5.02157702392e-05
44696_at	TBC1D13	-5.03071632731e-05
210872_x_at	GAS7	5.05275512386e-05
214533_at	CMA1	-5.05811527728e-05
207292_s_at	MAPK7	-5.1037797241e-05
52169_at	STRADA	5.12135795202e-05
206282_at	NEUROD1	5.12405312316e-05
201221_s_at	SNRNP70	5.24717517216e-05
216707_at	-666	5.32152208563e-05
219938_s_at	PSTPIP2	-5.33171011647e-05
216814_at	-666	5.33204551268e-05
201956_s_at	GNPAT	-5.33669508772e-05
212538_at	DOCK9	-5.34770243502e-05
215632_at	NEUROG2	5.34928786763e-05
200024_at	RPS5	5.36461130227e-05
214861_at	KDM4C	5.41976298302e-05
218519_at	SLC35A5	-5.46271628331e-05
206202_at	MEOX2	-5.49910575141e-05
217804_s_at	ILF3	-5.53862842697e-05
220986_s_at	TIGD6	5.54612956062e-05
216539_at	ATXN3L	-5.60158983432e-05
214844_s_at	DOK5	5.60862542511e-05
215562_at	TTC39A	-5.62489236067e-05
208213_s_at	KCNAB1	-5.62661611123e-05
214197_s_at	SETDB1	5.62966789926e-05
208090_s_at	AIRE	5.63275437945e-05
217229_at	ASB4	5.63304186334e-05
220228_at	AP4E1	5.69107858893e-05
213143_at	C2ORF72	-5.69822479589e-05
217778_at	SLC39A1	-5.71792332921e-05
218412_s_at	GTF2IRD1	5.75323139695e-05
210111_s_at	KLHDC10	-5.76871676596e-05
208367_x_at	CYP3A4	5.77037059736e-05
221566_s_at	NOL3	-5.79051016479e-05
205082_s_at	AOX1	-5.82649967426e-05
208363_s_at	INPP4A	-5.83425903762e-05
205301_s_at	OGG1	5.85245020075e-05
209298_s_at	ITSN1	5.87028162515e-05
216113_at	ABI2	-5.88185478861e-05
211496_s_at	PDC	5.88490233333e-05
221151_at	PRDM9	-5.89713775791e-05
220767_at	-666	5.92565885653e-05
215381_at	MTOR	-5.9386107106e-05
212842_x_at	-666	-5.95646583543e-05
