	gene_symbol	1.11
214942_at	RBM34	-1.95542764679e-07
216952_s_at	LMNB2	6.54723099377e-07
218373_at	AKTIP	6.63450791461e-07
220528_at	VNN3	1.0736497102e-06
204778_x_at	HOXB7	-1.63206622169e-06
216869_at	PDE1C	-1.63752757098e-06
203749_s_at	RARA	2.00499789791e-06
214607_at	PAK3	-2.33456199014e-06
205803_s_at	TRPC1	-2.48315221073e-06
211191_at	CD84	-2.68987550162e-06
212376_s_at	EP400	3.57082960528e-06
207756_at	-666	3.84013735521e-06
201720_s_at	LAPTM5	-3.95744271212e-06
37005_at	NBL1	4.04112698338e-06
215993_at	-666	4.43850789157e-06
207964_x_at	IFNA4	-4.72459440905e-06
209390_at	TSC1	4.74729920284e-06
215067_x_at	PRDX2	-4.7947710641e-06
206778_at	CRYBB2	4.98649727446e-06
219700_at	PLXDC1	5.00662420772e-06
221048_x_at	C17ORF80	-5.08758886954e-06
211326_x_at	HFE	5.22755310407e-06
221454_at	BOK	5.38433290423e-06
215331_at	MYH15	-5.47759415123e-06
203552_at	MAP4K5	-5.73569975142e-06
217723_x_at	-666	-5.83940791028e-06
215247_at	LIMS3	5.87260176185e-06
206865_at	HRK	6.09419823322e-06
211186_s_at	AAK1	6.12417056082e-06
216375_s_at	ETV5	7.04338760875e-06
201964_at	SETX	-7.57632688008e-06
215257_at	ERGIC3	-8.36825671524e-06
210074_at	CTSL2	8.41417235317e-06
213580_at	-666	8.49233373488e-06
204882_at	ARHGAP25	-8.56763102548e-06
207296_at	ZNF343	-8.78702320828e-06
222286_at	SNAPC3	-8.87284629116e-06
216995_x_at	MKRN2	-9.05638744801e-06
220833_at	-666	-9.40285085674e-06
211250_s_at	SH3BP2	9.62601265255e-06
209858_x_at	MPPE1	-9.94835576507e-06
205087_at	RWDD3	1.04041444871e-05
208312_s_at	-666	-1.05284276444e-05
215931_s_at	ARFGEF2	-1.14319148586e-05
217841_s_at	PPME1	-1.16854243811e-05
205254_x_at	TCF7	-1.18667129354e-05
216879_at	HR44	1.2403183708e-05
214198_s_at	DGCR2	1.27052476316e-05
217547_x_at	ZNF675	-1.28840046818e-05
210680_s_at	MASP1	-1.29445516761e-05
AFFX-HUMISGF3A/M97935_MB_at	STAT1	1.33229468146e-05
208612_at	PDIA3	1.35330670095e-05
214089_at	-666	1.37121638472e-05
209135_at	ASPH	1.37818387301e-05
216165_at	GARNL3	-1.41218151083e-05
210194_at	PLA2R1	-1.45693976254e-05
219949_at	LRRC2	1.46327478914e-05
201587_s_at	IRAK1	1.46866690325e-05
200896_x_at	HDGF	1.4712973425e-05
201347_x_at	GRHPR	-1.49316726641e-05
201699_at	PSMC6	-1.50207152499e-05
212052_s_at	TBC1D9B	1.50654532717e-05
213188_s_at	MINA	1.56328064273e-05
211279_at	NRF1	1.57376417826e-05
219465_at	APOA2	-1.62884312166e-05
217359_s_at	NCAM1	-1.6314319463e-05
221722_x_at	LZTS1	1.65773964888e-05
200767_s_at	FAM120A	1.66756326585e-05
202485_s_at	MBD2	1.68372434324e-05
207465_at	LOC100127886	-1.74000475597e-05
215325_x_at	C19ORF26	-1.74794640249e-05
211089_s_at	NEK3	-1.75060498079e-05
213906_at	MYBL1	-1.765202327e-05
206288_at	PGGT1B	-1.76697188737e-05
208410_x_at	AMELX	1.77407109967e-05
221953_s_at	MMP24	1.80144625653e-05
211315_s_at	CACNA1G	1.82682538476e-05
211791_s_at	KCNAB2	-1.84605480208e-05
209104_s_at	NHP2	1.84773638993e-05
205605_at	HOXD9	-1.88197114237e-05
213585_s_at	PDCD2	1.92941564876e-05
217158_at	-666	-1.96573802081e-05
215647_at	-666	1.96933217321e-05
219904_at	ZSCAN5A	-1.97780352104e-05
209420_s_at	SMPD1	1.98869627973e-05
215643_at	-666	2.00352510644e-05
65718_at	GPR124	2.04547430957e-05
211897_s_at	CRHR1	2.05290418781e-05
221322_at	NPVF	2.0623373519e-05
221050_s_at	GTPBP2	-2.14534096518e-05
220580_at	BICC1	-2.17736447174e-05
214713_at	YLPM1	-2.20100242143e-05
221948_s_at	KLHL22	2.23441592339e-05
218965_s_at	TUT1	-2.24288550657e-05
218483_s_at	IFT46	-2.24423564467e-05
217296_at	KIR2DL1	-2.25200225317e-05
211239_s_at	ADAM7	-2.2566996959e-05
202939_at	ZMPSTE24	2.26463396688e-05
50221_at	TFEB	-2.27009320884e-05
214790_at	SENP6	2.2732860796e-05
221529_s_at	PLVAP	-2.29664981213e-05
207508_at	ATP5G3	2.30159297286e-05
215139_at	ARHGEF10	-2.35613415775e-05
200005_at	EIF3D	-2.37451337595e-05
218767_at	REXO4	-2.37632972714e-05
208554_at	POU4F3	2.39590312794e-05
200865_at	EIF3F	2.40937275011e-05
203876_s_at	MMP11	2.42866543773e-05
203478_at	NDUFC1	-2.42949723425e-05
220943_s_at	C2ORF56	-2.45479917556e-05
207906_at	IL3	-2.48523421604e-05
217206_at	-666	-2.53380384485e-05
210492_at	MFAP3L	-2.55012763134e-05
215430_at	GK2	-2.55227151393e-05
217120_s_at	MED14	2.58610903248e-05
211540_s_at	RB1	-2.59033258039e-05
216364_s_at	AFF2	2.60579577082e-05
214284_s_at	FGF18	-2.65503039552e-05
219963_at	DUSP13	2.72338658369e-05
207647_at	CDY1	2.74150529988e-05
220693_at	CCDC82	-2.74751710875e-05
219529_at	CLIC3	-2.74752489156e-05
218624_s_at	MGC2752	-2.75276142112e-05
222010_at	TCP1	-2.76362495079e-05
207638_at	TMPRSS15	-2.79027991954e-05
215769_at	TRD@	-2.8073144726e-05
211614_at	-666	2.81146145517e-05
213621_s_at	GUK1	2.85728660306e-05
211774_s_at	MMACHC	2.87845490558e-05
205382_s_at	CFD	2.88336203198e-05
215077_at	-666	-2.8935305976e-05
206263_at	FMO4	2.90986755011e-05
219754_at	RBM41	-2.91856641868e-05
208482_at	SSTR1	2.935026938e-05
213525_at	-666	2.93842540219e-05
221197_s_at	CHAT	2.94223901885e-05
208558_at	OR10H1	2.98409509531e-05
204008_at	DNAL4	3.00285644547e-05
