agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Etoposide	0.1	48	cytosol	2.14221028818415	2.36428213525401	0.18685631408869	2.08370321810751	2.49567889819171	0.873206787004762	0.958466854020211	1.20750630892281	1.5536518124857	1.18577870111207	0.121818371889894	1.56825064731248	1.1334800297192	0.778161797341216	0.175836047530016	0.595426479216542	2.12928050489451	2.63937542505766	0.376870289411481	2.83045684441371	-0.764182491124397
Etoposide	0.01	48	cytosol	0.104403153115194	0.818407535661903	0.21254552828556	0.563840683957027	1.47876641265553	0.973626408800447	0.542672159628091	0.0574445404157099	0.159690408703459	0.628486609434319	0.144024667770875	0.565057803369743	0.915790105143757	0.871636277385429	-0.106727584761476	0.32217430608605	1.01083422696441	0.942848087922986	0.474098429760617	1.58231798330578	0.0377032936285335
Etoposide	1	48	cytosol	0.228004557409306	0.911489178183231	-0.0128809773438144	2.49052482427958	2.81635080682395	1.47859501487003	0.936212538611896	0.886853025494925	2.59550256814523	1.63569447273925	0.106348066297676	3.57180341689212	1.37402332879511	1.87455491045535	0.348174233503517	0.848550130491777	2.34334534861829	0.449617891851283	0.605442489269279	2.32742013264437	0.413774580129608
Etoposide	0.031623	48	cytosol	1.23634996416052	1.90692356170919	0.244387784006973	0.98855949801654	0.512989405590736	0.797111031958652	-0.039136551558887	1.07533526569937	0.561565661720614	0.328815429073745	-0.191025473180472	0.344903693299482	1.05077158709727	1.03297795508004	-0.105094207031441	0.175013073550041	1.1295564763368	2.01290018718224	0.049050505504131	1.78747734651659	0.473374900797626
Etoposide	3.1623	48	cytosol	1.16322486852593	2.73698975124076	-0.0373173196415503	1.45160587576556	0.684275112235126	0.714267494620332	0.0203332082539668	3.31768758453145	4.90584872915145	0.514341750152705	-0.50161218101737	4.06624616784491	1.37796023300258	1.37226714031522	0.27631183517328	0.739327540154822	1.59800259824328	0.719142572420138	-0.275993512859248	2.8668405126018	0.644019258823923
Etoposide	0.31623	48	cytosol	1.76967351224908	1.01294687862722	0.0618948782523266	1.08977714734756	0.289085960015019	0.377765517283199	-0.268003519756946	1.91339691267318	1.91095188261609	0.159052918119316	-0.324523715770281	0.167588261521986	0.738378477914984	0.858696793275979	-0.0504557109700966	0.659162001833619	1.43979784465828	1.19693397583456	-0.233303499818131	0.818245984391858	0.461028227083089
Etoposide	10	48	cytosol	1.43696844713524	0.617015529877766	-0.0651234178565678	1.20417097574694	-0.402197509637153	0.00742953524424475	-0.33984495421241	4.06568717772582	4.83111994591254	0.142000197711594	-0.647927342293353	2.17673799326278	0.0963767443638465	0.325589558552916	0.0923786831932032	0.565854456725202	0.744362523525561	-0.307149706441556	-0.651319874496216	0.151061393241755	-0.178623714728505
Etoposide	0.1	48	nucleus	-0.437777650671057	-0.545193602020423	-0.0799861397511657	-0.382516694641474	-0.508979639842186	-0.530486492141592	0.0802107182611993	-0.266779576898672	-0.118933961560493	-0.390314724655104	-0.000526654139123741	-0.253387012733048	-0.32808627591646	-0.671713337951051	0.06219777764162	0.508254789587777	-0.261807972423237	-0.663255249511078	-0.201018332503123	-0.793984048763846	0.520892695431902
Etoposide	0.01	48	nucleus	-0.574483115441514	-0.481254076499571	-0.0548863508618844	-0.487286643283699	-0.288236462239436	-0.48160592820697	-0.0769295102811083	-0.437178461246099	-0.256169527670284	-0.375800369252281	0.301999465678317	-0.240684739078569	-0.30767650298794	-0.5303607019243	0.104542228771458	0.264463482888777	-0.349543606870015	-0.60546530770903	0.259994115816653	-0.692600051440179	0.353593337298478
Etoposide	1	48	nucleus	-0.374749058164717	-0.577258304128532	-0.0838666255343719	0.425716894384714	0.678964927221298	-0.383706032365674	1.75460663828808	-0.332347980134636	0.0553720053550877	-0.168543341933412	-0.00046396956471915	0.077044213462912	-0.125007903151487	0.376859702245547	1.0405127194191	1.81516010377918	0.542460571190557	-0.784092351307965	0.23169704361131	-0.709785701032397	0.722485626292033
Etoposide	0.031623	48	nucleus	-0.528435232204592	-0.513531415854405	-0.0523564483956215	-0.145350577339365	0.865263152533157	-0.336379222140109	0.947817062067029	-0.390327267906398	-0.231057548967147	-0.0840358155191711	0.822646106195282	-0.0736182357820648	-0.168890724706371	-0.365703287428036	0.525492700904258	0.265404792833215	-0.218033365087247	-0.614859047582834	0.770192800014213	-0.474959829807304	-0.0872482106729875
Etoposide	3.1623	48	nucleus	-0.375266441698171	-0.57568586195422	-0.0874921951121341	1.17263303211306	0.129599748711028	-0.411752662327444	2.35844340855903	-0.317925547960506	0.145040081178717	0.0814605185754321	-0.15981897529005	0.740416446968777	-0.210297282895102	0.0715233724442287	0.927872557528698	2.04479706120222	0.689056836577075	-0.789834096766965	-0.0718000683716774	-0.665602574495472	0.823377422018817
