agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Alpelisib	1	48	cytosol	2.00721568446611	2.16539621925377	0.191690972181473	1.62193542049629	1.43997970740997	1.20385451313596	0.790576575352089	0.61975799410133	0.541470757686314	0.872863130433005	-0.247794690921316	0.949898435147772	0.590839161465345	0.626660648575956	0.373254471265553	0.13190807791361	1.02879126495242	1.49019218722438	-0.155553106497167	1.84628724070943	-0.761328087053944
Alpelisib	3.1623	48	cytosol	2.07553092482824	1.31980272957028	0.294198373407706	0.83138851133424	0.474767631191814	0.109793006048489	0.657222973693528	0.631214603709528	0.43786933101029	0.433661870913109	-0.568057532478334	0.462286425403025	0.111774633616781	0.176376316685451	0.563138198137736	-0.151347283003298	0.749358160535771	0.538302571827893	-0.577369284780603	0.628331501790884	-0.736213961124511
Alpelisib	0.31623	48	cytosol	1.84408617853057	2.21895684898143	0.307069953973938	1.29385553711467	0.651582698835492	0.580054609678537	-0.0515691151909081	0.855828027589179	0.518765870920966	0.44095385442618	-0.398009949453496	0.528054966039433	0.696445381135671	0.72305665621622	0.0607391607412147	0.150835231854742	0.953566573176728	1.53511944695456	-0.19077871873433	1.6307091598794	-0.06425877784882
Alpelisib	0.031623	48	cytosol	1.72872184141646	2.43992418389949	0.341751541755904	1.12807994277526	0.806484686309401	0.716651954501896	-0.0500480801860328	0.829859918374028	0.493774505346907	0.494536680593537	-0.243372576846068	0.437497746498022	0.876747279318303	0.924091051793896	-0.0238262508667648	0.268532448804294	1.07374403269313	2.1371652902327	0.0250199021948922	1.9098160039776	-0.00900087734974154
Alpelisib	0.01	48	cytosol	0.857650481554734	1.47544755470153	0.210503306103652	0.475147748807545	0.30371422548492	0.630228729245018	-0.206387292473412	0.679583451035295	0.293878714479613	0.203050408627612	-0.40767336028082	0.128229153198772	0.691160239407161	0.85050955257624	-0.100467392978846	0.314486241390294	0.818301577379051	1.12729549953996	-0.123268507875666	1.198188976482	0.354638053298872
Alpelisib	10	48	cytosol	1.48237806438969	0.230539596073135	-0.00289895657593888	0.818851704042372	-0.283838194609281	0.0753770626230401	-0.304847508637396	0.774020558789813	0.118658221471464	0.12685946072827	-0.670345064043731	-0.0378561727802917	0.188662584835434	0.188370465779972	1.04766476972492	-0.392520170136608	0.0960785373390115	-0.0645941370080719	-0.708068697640841	0.0771011731105393	0.0394707792818749
Alpelisib	0.1	48	cytosol	1.59589141069935	1.55943491401161	0.209997907311537	0.870851583303219	0.0650363939702726	0.32119300546299	-0.38038381246541	0.74045625611885	0.381356822973867	0.153097505608647	-0.45949004318618	0.0173723578215465	0.312869185484815	0.554026652172569	-0.0912321986734732	0.415190574849093	0.714244061811821	1.22419062825509	-0.352053098942375	0.61748120269493	0.406877967552798
Alpelisib	1	48	nucleus	-0.555690803079741	-0.460551081014762	-0.0617858863372137	-0.438280685204395	-0.169678672797034	-0.500250493847217	0.349138871584682	-0.473663374940829	-0.299926489828297	-0.357917527761875	0.0420537679153988	-0.23301652938213	-0.307330505912556	-0.547771359774007	0.0353514965023424	0.262159452070525	-0.320112928808592	-0.579918239192473	0.106993979886733	-0.658612180822042	0.141378731057693
Alpelisib	3.1623	48	nucleus	-0.553918649936209	-0.526888220873779	-0.0460752068961018	-0.454664797265629	-0.308997091007873	-0.468141539306443	0.293072683337571	-0.487902462406054	-0.32960152707849	-0.372853420240021	-0.0939250653837517	-0.239417968101701	-0.307975304014161	-0.416214598343772	0.0802527657067504	0.458717015148007	-0.327674372080498	-0.670733622006777	-0.0816247044586803	-0.726698196213435	0.320057953528375
Alpelisib	0.31623	48	nucleus	-0.504822421903818	-0.466880944162325	-0.067408844328895	-0.461813031450597	-0.619905684953133	-0.543195063008775	0.155742461767428	-0.423606509757273	-0.288762353561537	-0.376386954099383	-0.360239611412704	-0.262922479836598	-0.349734423688755	-0.756424463096621	0.00312556043746102	0.15461726863776	-0.377555649714421	-0.619255221721861	-0.431751348866072	-0.752879402513276	0.496038138770069
Alpelisib	0.031623	48	nucleus	-0.563964027594346	-0.448809291867834	-0.0603157874042667	-0.348334441512697	0.313722730425533	-0.46962169266835	0.925395025000388	-0.437032064080703	-0.263260235200664	-0.185436630225671	1.0709582255507	-0.145194121548002	-0.272780451124311	-0.698843127622921	0.350484596574393	0.170008431424266	-0.314052182954905	-0.539236694819223	0.883471840875431	-0.520567259603683	-0.205346725643124
Alpelisib	0.01	48	nucleus	-0.604953558385656	-0.495760468277277	-0.0515307732119245	-0.439418241617322	0.192038654433423	-0.404743361132404	0.104136945423905	-0.43808236764314	-0.270112366706112	-0.263266636592395	0.567816982971043	-0.192398438467777	-0.241632812241941	-0.538876366383836	0.334197497340791	0.389963033382255	-0.339890032474771	-0.589810125374907	0.7009226916054	-0.6002411876279	0.50979943046978
Alpelisib	10	48	nucleus	-0.37254634524263	-0.494164949681372	-0.0569155847878264	-0.194118944613837	-0.00811683248166869	-0.499268186430748	1.5299350051682	-0.400283952245993	-0.29258472285221	-0.262830719922748	-0.313000806837911	-0.17778897025834	-0.312481955535249	-0.116664402409811	0.426811042776261	0.606529848042618	-0.213468447374049	-0.663819349074736	-0.264890880533645	-0.727860993939271	0.380910751344958
Alpelisib	0.1	48	nucleus	-0.494342762338602	-0.488713734227655	-0.0753241616779171	-0.48949238650759	-0.633302653329092	-0.555142853394026	-0.0888882220376927	-0.415724215518997	-0.279393270353173	-0.394461169326565	-0.449901804218822	-0.268748394545476	-0.351874749456547	-0.749893174515425	-0.0431228023592047	0.221710647594844	-0.369301858059249	-0.65219070991402	-0.464394004621536	-0.789108004534226	0.290337228546065
