agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Vorinostat	0.1	48	cytosol	3491.09375789474	1709.45704561403	314.124856140351	611.722842105263	1170.01966666667	200.178731578947	975.01292631579	977.440530701754	502.291194736842	283.056387719298	392.821398245614	239.797078070175	198.036662280702	5254.1819122807	350.400849122807	379.028483333333	432.265505263158	2030.38284035088	633.740990350877	2145.09718596491	7058.16238245614
Vorinostat	0.031623	48	cytosol	2447.56979349471	1422.44567927383	320.252267019667	515.838133888048	1293.60895839637	216.467658850227	875.508488653555	913.048380484115	386.013894856278	265.735923600605	486.384054462935	220.775091527988	200.277791981846	5365.19322617247	324.337449319213	399.580950075643	397.658591527988	2094.40088048412	820.600870650529	2510.59887140696	7012.66533585477
Vorinostat	1	48	cytosol	3454.23680148423	780.963910018553	163.917172541744	697.889226345083	569.289168831169	165.531710575139	447.397857142857	733.713998144712	721.582956400742	241.300947124304	174.402658627087	181.904442486085	224.817566790353	3374.6450528757	278.222956400742	243.302667903525	386.182833951763	521.485248608534	242.491947124304	1165.41442671614	4313.46203246753
Vorinostat	3.1623	48	cytosol	3837.25704935622	365.499986051502	165.08018776824	837.729619098712	616.203247854077	152.240381974249	483.599315450644	653.830524678112	1410.89905150215	299.452579399142	176.46633583691	179.953740343348	236.0129527897	3719.22345171674	310.362106223176	227.533536480687	337.496493562232	611.260896995708	220.072623390558	1260.31972532189	4824.45174034335
Vorinostat	10	48	cytosol	1234.04679450072	159.566995658466	148.196465991317	403.664279305355	607.430041968162	137.380738060781	508.627089725036	441.161321273517	1007.14445151954	358.990933429812	153.123735166425	169.260489146165	213.345596237337	3495.99232706223	345.524499276411	213.138645441389	239.2462170767	317.179534008683	191.326712011577	1163.50652532562	5885.58941534009
Vorinostat	0.01	48	cytosol	4077.25035814361	1167.11628896673	245.387922942207	599.965180385289	678.366741681261	158.605184763573	500.283164623468	1117.83180910683	428.717414185639	214.269825744308	220.980827495622	160.281051663748	163.785301225919	4194.1714150613	342.612400175131	390.22184150613	338.452185639229	1078.89681260946	346.630246059545	849.93565061296	6664.71654115587
Vorinostat	0.31623	48	cytosol	4030.31569690265	1194.21794137168	381.318634955752	665.086941371681	586.794389380531	154.819701327434	484.133884955752	952.755456858407	517.778556415929	211.991543141593	224.431642699115	164.33378539823	166.004077433628	3582.43226216814	321.137235619469	355.992819690265	344.84601659292	1138.25119026549	300.298212389381	814.785665929204	6483.15633517699
Vorinostat	0.1	48	nucleus	893.192977444982	418.053971326819	255.737662953155	280.631024290019	1323.73482759565	204.739177883298	1208.6949832892	584.051642954981	235.237320336042	193.763932882842	501.019029221076	193.698531001735	195.689835814081	2748.26477700667	613.420966304447	527.959152314857	320.990127111679	745.614477399324	1323.08531540499	829.967864395946	6625.97863007944
Vorinostat	0.031623	48	nucleus	733.891875679348	404.499508529589	243.597025362319	243.239223052536	1791.71476313406	211.432547176932	1244.57922894022	650.319255434783	246.454919384058	209.554586201691	1138.30973180857	196.40236767814	199.522596693841	2264.17768953804	796.440725996377	612.48815723128	327.430404211956	907.514769550121	2226.53476622886	1012.30004053442	8132.14312854771
Vorinostat	1	48	nucleus	923.182117683114	321.118820104199	240.202635304934	339.66863132087	1580.22368372663	205.545671774441	1707.87106466442	447.648967514557	292.204533558075	200.700354275207	760.952065890285	203.504261722341	202.454436101747	3393.51299111247	812.536520380018	719.677069874349	386.668927980386	486.189106956788	1780.48709347226	593.408590254367	11105.7403809378
Vorinostat	3.1623	48	nucleus	1265.0999915493	353.98441971831	231.263098591549	851.930490140845	2005.07757323944	215.233638028169	3594.01978873239	607.138754929577	435.946091549296	355.689756338028	539.482401408451	264.986343661972	222.313125352113	3533.61694507042	1026.29103943662	565.787852112676	555.494111267606	461.746049295775	1051.22130422535	867.276530985916	6577.7764056338
Vorinostat	10	48	nucleus	426.615546650718	200.35969527512	192.257646830144	232.866015550239	405.208240430622	188.749427033493	819.868134270335	270.837901614833	206.794363038278	204.561808014354	191.422734748804	198.226583433014	192.546597188995	960.631439593301	451.91836034689	330.585788875598	288.628250897129	282.791307416268	299.416784389952	305.656880382775	1973.10390490431
Vorinostat	0.01	48	nucleus	819.026399553037	438.664973980366	276.489428206561	265.906400750259	1881.33916657355	212.344918668689	1484.39293886184	672.766401708037	248.429056429085	218.839866389975	1196.42541583526	197.139533322691	198.917844680342	2497.55144480805	803.523379838774	557.414088275201	338.659658153085	977.796647457898	2178.07864250938	1195.87888889776	7294.23660108548
Vorinostat	0.31623	48	nucleus	904.614078851359	470.000008002825	270.812088148758	280.813828527716	1526.97236377545	206.002860421325	1233.99493891962	560.873638460633	257.766719077321	201.103253618924	1581.69296704719	201.635620925032	200.646198893727	1973.75471895963	714.732118747793	632.121011651171	347.866716135107	823.569301282806	2474.52412981052	827.36324643992	7643.83444309756
