agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Etoposide	0.1	48	cytosol	4576.46041438032	1761.65772280038	266.916245033113	976.746948912015	2029.88815231788	216.507793755913	1492.94564333018	1390.51045979186	858.752596972564	427.907255439924	555.76257615894	357.586454115421	206.449575212867	4947.77426868496	402.77243140965	420.933666035951	599.091824030274	2837.50774550615	784.037	3050.97518732261	3569.48791579943
Etoposide	0.01	48	cytosol	1512.06951630435	899.381619565217	278.643170031056	513.245766304348	1496.07201552795	224.801845496894	1212.2288447205	668.50263431677	344.764417701863	321.845538043478	566.742214285714	234.04063742236	196.800906832298	5154.26631055901	342.890254658385	377.365269409938	420.040101708075	1418.70991304348	835.359655279503	1995.8755636646	6665.00389906832
Etoposide	1	48	cytosol	1697.93745826514	951.301792144026	175.737736497545	1100.81231096563	2198.22106382979	266.509189852701	1477.92101636661	1189.20459410802	1242.90883797054	513.533518821604	548.113468085106	604.329206219313	217.111173486088	7369.78776923077	439.295127659574	461.292692307692	633.361399345335	1006.22381996727	904.690672667758	2625.73897217676	8116.75014566285
Etoposide	0.031623	48	cytosol	3214.2558739726	1506.54688219178	293.178910273973	642.769106849315	989.09884109589	210.222745890411	819.430473287671	1307.53358835616	492.945801369863	264.813255479452	401.080668493151	206.928084246575	202.783689726027	5510.6820130137	343.236407534247	353.901306164384	439.046310273973	2313.58945068493	610.994692465753	2169.30463767123	8346.82498767123
Etoposide	3.1623	48	cytosol	3104.29263278689	1969.55095737705	164.582737704918	783.980919672131	1079.01323934426	203.380372131148	859.580481967213	2715.28051639344	2094.7908295082	300.121921311475	247.514775409836	665.221121311475	217.285668852459	6260.19692459016	424.065719672131	443.877814754098	514.039706557377	1231.62604262295	439.417595081967	3081.73169672131	9005.56261311475
Etoposide	0.31623	48	cytosol	4016.25121414343	1007.89406075697	209.872328685259	673.636701195219	871.563385458167	175.587349601594	664.91478685259	1833.66799601594	990.498003984064	232.504698207171	335.074054780877	185.091226095618	188.937493027888	5125.68203286853	354.815647410359	431.095907370518	488.712755976096	1631.20074601594	461.951861553785	1349.97621414343	8299.16318027889
Etoposide	10	48	cytosol	3515.9397	787.046819565217	151.88947173913	708.522536956522	508.682334782609	144.999843478261	616.41225	3184.87404130435	2067.23647173913	229.259289130435	175.170989130435	432.523258695652	160.482056521739	3948.00871086957	385.085765217391	416.218586956522	377.38072826087	373.342636956522	241.298558695652	785.979504347826	5829.91775
Etoposide	0.1	48	nucleus	1062.66435688432	312.701782539453	226.022343854061	297.492983929347	1220.63881482554	198.271172288982	1373.11046025771	852.360713913421	325.309544809613	199.086721586796	844.18416953815	191.881727812364	193.277141161141	1694.34263949616	712.613073114232	625.111572028377	365.298380773129	761.459628058491	1188.60775792674	639.204797162299	8510.75994107427
Etoposide	0.01	48	nucleus	763.998995017794	382.226537099644	254.875858807829	245.615960053381	1508.9644886121	206.137318950178	1213.92655987544	652.318008718861	254.589097597865	204.881867437722	1139.92671272242	194.526226690391	196.384008362989	1940.01196619217	731.682939590747	558.370121619217	330.550576868327	910.340728469751	2009.22432099644	937.097322775801	7842.25479830961
Etoposide	1	48	nucleus	1200.36519730392	277.836172794118	221.561523284314	697.691263480392	2772.2832254902	221.891943627451	3069.28257230392	775.385557598039	415.133169117647	287.633368872549	844.245448529412	260.674530637255	224.190642156863	3516.7510502451	1153.19819852941	982.896094362745	683.829908088235	450.153540441176	1958.85464828431	886.601419117647	9316.29746691176
Etoposide	0.031623	48	nucleus	864.601467151849	347.129715873328	257.784113493312	414.926202989772	3015.61831707317	229.508051140834	2252.00037332809	707.319774095201	267.529841856806	321.374684107002	1648.89883605429	229.307966758458	217.51060218332	2226.18474154209	921.258411290323	558.627819040126	382.635366837136	886.140144669552	2917.39392083005	1576.58084097168	6080.71282199056
Etoposide	3.1623	48	nucleus	1199.23485082873	279.54597053407	217.393742173112	1067.52809944751	2054.72498895028	217.378515653775	3680.9724825046	792.317020257827	461.341062615101	387.452395948435	688.46367771639	398.782650092081	211.207510128913	2986.07986740331	1102.47058747698	1045.76258379374	741.889535911602	435.361392265193	1418.62030570902	1016.42292449355	9719.44715653775
Etoposide	0.31623	48	nucleus	1427.98653049734	316.834870503597	220.188426962778	439.660279324367	1374.51120331561	205.529762589928	1465.04443478261	1119.93526118236	517.070118548639	214.414177040976	527.551037222396	200.109075070378	201.790781044729	2342.40884641852	785.634574601189	758.556318736315	511.268246793869	723.126811698467	1030.73504285267	612.348485455114	9519.88268001251
Etoposide	10	48	nucleus	474.302023914969	209.398941098317	192.287931798051	439.896740921169	587.586665633304	190.913399911426	1001.38435252436	382.895329937998	289.790503100089	239.818527457927	216.249849424269	254.584243135518	198.295184233835	778.440164747564	458.920550044287	475.216125332152	414.335153675819	285.449712577502	361.759764836138	335.253093888397	2174.77201771479
