agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Dasatinib	0.1	24	cytosol	1453.93868467153	367.556820437956	197.633594160584	693.191254014598	2368.57724671533	163.855129927007	2964.16739270073	655.304023357664	251.715880291971	379.03622919708	747.835154744526	179.250928467153	161.086528467153	4700.65778978102	663.363162043796	383.805418978102	326.851011678832	528.279275912409	1061.83112846715	821.813283211679	5467.47173430657
Dasatinib	1	24	cytosol	2108.09171130952	264.894151785714	182.792586309524	708.811916666667	2536.4007797619	167.924794642857	3380.58407440476	893.106994047619	304.285511904762	614.706845238095	499.702505952381	170.124291666667	160.427261904762	5489.90235416667	936.351729166667	436.203556547619	365.867413690476	461.97537797619	687.241175595238	747.625154761905	5663.48175892857
Dasatinib	3.1623	24	cytosol	998.408216931217	185.671153439153	179.424018518519	320.475883597884	1611.86378835979	161.312648148148	2254.34621428571	707.442074074074	232.66764021164	402.030828042328	225.365026455026	157.768992063492	160.798227513228	7590.00501322751	754.956312169312	324.568137566138	284.516582010582	289.38285978836	387.891547619048	504.432592592593	13636.9302195767
Dasatinib	0.31623	24	cytosol	1215.81980916031	271.061955725191	185.376838167939	377.172232061069	1541.63764274809	155.854529770992	1431.11695419847	774.753396946565	259.712352671756	276.291398473282	559.90087480916	157.398946564886	158.456493129771	6926.03519389313	771.765722137405	432.423906870229	313.29266259542	398.362851908397	764.746409160305	559.072630534351	11517.1103160305
Dasatinib	0.01	24	cytosol	828.471162759545	347.152830542532	167.264671131949	285.666880776959	729.980303415941	140.729709979906	827.813881446751	482.542690555928	213.724831882117	168.21950703282	570.747016744809	149.749858004019	148.921647689216	4264.86891158741	370.768522438044	370.23311319491	239.919825853985	451.415815137307	752.802341594106	429.336927662425	8813.31506563965
Dasatinib	10	24	cytosol	1700.5581625	233.812783333333	189.6773	396.2308375	968.598275	145.584966666667	1388.11629166667	1019.53293333333	323.197154166667	450.537929166667	165.029641666667	156.292795833333	148.10065	6697.67020416667	1101.53980416667	354.705108333333	285.118729166667	291.051233333333	266.5392125	322.843033333333	13451.0544041667
Dasatinib	0.031623	24	cytosol	642.383171293562	231.321585351447	154.597949793266	211.147818665092	356.096955109273	129.01244772593	514.051868871825	367.123998227998	182.89802776137	154.970639102185	220.275161252215	145.323732427643	139.013316007088	1557.62484583579	296.877289427053	301.180551683402	193.145896633196	235.604495569994	260.251784406379	194.665940342587	4491.40391848789
Dasatinib	0.1	24	nucleus	4349.12639090909	1071.03101515152	262.016732727273	792.728186666667	1579.77678484848	192.415179393939	2059.84289454545	1560.0775630303	388.235801818182	417.84325030303	384.888367878788	195.562288484848	186.553918787879	7367.34995212121	702.814989090909	397.839042424242	401.257659393939	1942.35276181818	497.919941212121	1873.08965515152	6970.08693454545
Dasatinib	1	24	nucleus	2333.94464922206	417.830345120226	179.174828854314	326.386814710042	1920.60940876945	161.905929278642	3901.14671994342	1530.45272560113	233.394210749646	529.450230551627	303.736137199434	166.78687553041	159.203644978784	8379.9955261669	1103.27401838755	472.708773691655	376.54938330976	887.943669024045	409.136898161245	1354.88686421499	10647.4339349364
Dasatinib	3.1623	24	nucleus	1307.37339841689	222.457973614776	189.731802110818	396.295044854881	2490.71501846966	204.632290237467	2923.9707651715	1319.02644063325	261.367390501319	714.212253298153	285.87307651715	209.52589182058	184.762759894459	12374.4773245383	1129.38227440633	403.372865435356	351.806398416887	321.558596306069	503.043817941953	692.980870712401	23179.9127994723
Dasatinib	0.31623	24	nucleus	3812.1064058296	442.565606502242	171.933835201794	633.60627690583	672.34723206278	140.643028026906	1843.33674327354	1642.59752578475	385.473956278027	438.886201793722	212.335135650224	169.851394618834	154.967265695067	4858.06719170404	973.880708520179	381.498372197309	364.749303811659	841.584381165919	259.099853139013	420.968362107623	15104.5947017937
Dasatinib	0.01	24	nucleus	1889.8726481982	915.647602927928	257.212573198198	366.50619009009	773.65213963964	182.197027027027	433.396115540541	982.003373648649	274.254301801802	204.714714864865	573.228004954955	168.796632432432	169.59912972973	3544.36299481982	295.687229279279	265.74453018018	268.107990315315	2530.21811396396	606.639545495495	1831.31698468468	5260.07169504505
Dasatinib	10	24	nucleus	3483.09635869565	167.444956521739	149.80472826087	744.591076086956	335.125782608696	132.414826086957	2615.35973913043	1308.17704347826	265.19852173913	402.055934782609	152.121934782609	193.105565217391	149.083467391304	4414.61452173913	1221.63136956522	256.537467391304	217.050815217391	190.083130434783	184.911902173913	169.272065217391	17388.2702934783
Dasatinib	0.031623	24	nucleus	2839.64209462578	693.905017474448	263.850747774481	462.746833827893	600.718076491922	138.628569403231	602.356825585229	1031.17471711177	275.096131552918	194.525456643587	168.41759347181	155.640763270689	151.072501813386	3401.17877349159	356.804753709199	295.919754698319	242.532903066271	608.363448071217	231.827033630069	565.570677546983	7104.03113155292
