agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Trametinib	0.01	72	cytosol	794.499276198934	175.870720248668	143.794478685613	300.009325932504	581.320357904085	129.747499111901	1600.71772380107	432.965211367673	185.785689165187	170.919393428064	161.979490230906	149.314022202487	144.722345470693	4731.88879840142	720.447303730018	213.268129662522	205.269234458259	204.972976909414	224.814473357016	248.614261989343	8889.19476198934
Trametinib	3e-04	72	cytosol	648.684305499496	261.873084006055	143.721668012109	187.895607719475	419.481014379415	126.018401866801	756.844253531786	581.704937436932	171.06570938446	150.044287588295	315.465666246216	145.648732088799	141.893385973764	1153.45091422805	309.171701059536	286.140957618567	192.133753531786	472.286037840565	337.373262613522	396.088875882947	4346.15414858729
Trametinib	0.001	72	cytosol	649.536287689269	245.023154048716	144.873899605003	181.020811718236	482.998422317314	126.717555628703	811.574110269914	646.403323238973	172.121019091508	153.190155694536	583.915234364714	144.703658327847	142.54032883476	1430.61617511521	421.558623107307	250.076948979592	196.433956221198	458.333263001975	487.335643515471	419.053870967742	5359.00601119157
Trametinib	0.0031623	72	cytosol	729.378020226936	226.277562407499	149.954581154415	230.442374444993	600.345975333004	129.503561914159	1080.55087913172	613.386310804144	186.692695115935	167.140270350271	423.752884065121	146.726373951653	145.270842131228	2468.7270902812	625.587125801677	219.106603354711	209.709230389739	453.746808584114	382.77277651702	398.863411445486	7316.62672668969
Trametinib	0.31623	72	cytosol	584.529636167922	150.192977395048	140.593405812702	199.513717976319	468.981972012917	128.408145317546	1164.05134768568	653.052426264801	172.661680301399	172.971497308934	160.695479009688	147.840002152853	144.21490204521	2858.47236813778	910.992130247578	226.108517761033	199.157151776103	185.464313240043	201.047724434876	185.41374919268	10088.793138859
Trametinib	0.1	72	cytosol	617.914251097454	146.464826163301	138.80676119403	210.354215978929	485.332801580334	127.328397717296	785.001968393328	448.134933274802	171.151253731343	170.730825285338	152.615296751536	145.801825285338	142.010949078139	3144.2648928885	815.924405618964	205.83332572432	190.815324846356	178.610653204565	191.370776119403	174.241932396839	9828.04854258121
Trametinib	0.031623	72	cytosol	633.537214807091	144.593556830031	134.899493222106	232.370890510949	457.935412930136	125.213915537018	823.458173096976	405.148551616267	167.292039624609	158.299437956204	150.965811261731	145.247562043796	141.519038581856	3027.55808654849	716.831531803962	197.5797455683	179.560030239833	173.859912408759	180.402683003128	164.844421272158	9401.46478623566
Trametinib	0.01	72	nucleus	2797.31190684301	371.106319723979	253.376362852214	1113.97119838988	3333.08725301898	319.858518113859	2758.36524496837	1130.6099120184	340.041346751006	692.208139160437	279.150617021277	275.365339275446	281.597801035078	5947.82025186889	1247.23390109258	443.593404255319	675.531243818286	686.653289821737	644.095105807936	3170.34058251869	10271.4678746406
Trametinib	3e-04	72	nucleus	1959.6147245755	1265.0136976447	430.524428701844	706.986013693628	2895.21192030309	539.489409987219	1258.59283056418	1167.761149717	429.677132554318	869.361352839146	918.034138488223	411.861632554318	362.9151467044	3263.60789665875	571.733405422677	412.615486306372	615.941519901406	3687.21398676283	1750.72064232244	7896.01194787292	4789.86443436188
Trametinib	0.001	72	nucleus	2102.80165754055	1010.42515334177	424.594908547107	595.653262049925	1924.8134026228	356.249352582538	1233.64583653514	1142.26436362591	395.244159783734	697.131394225239	635.030217761417	276.822876567353	317.779938686299	2902.3346255608	611.600881053721	346.7027790176	637.043131024963	4496.75098078914	1355.87316553549	5969.61476601864	5025.69258702404
Trametinib	0.0031623	72	nucleus	1963.45562460345	595.145241452238	316.220295734931	1323.51815015862	2651.02846246035	344.602310539302	3604.6472023264	1023.58686640818	370.647610856539	1418.93003031371	468.546592174833	328.815	320.580408530137	5178.17396439901	883.307377863941	373.705792738809	926.030568910821	2873.78261191399	1022.87994148749	6795.38787592527	8401.96738103631
Trametinib	0.31623	72	nucleus	3440.87884518167	242.928844391785	224.073268562401	1089.73509399684	2457.46610663507	249.995477093207	2339.42465165877	1157.40846524487	300.561751184834	695.844569510269	206.404545023697	262.147647709321	233.826238546603	6024.89673301738	1474.30449131122	423.273936808847	459.932275671406	362.695917851501	434.139910742496	1143.11352369668	12758.7492006319
Trametinib	0.1	72	nucleus	3824.9387188755	266.462408634538	231.564802208835	1817.71594477912	2606.62609939759	241.082941767068	3717.59240461847	1391.89592871486	384.399142570281	1383.06645883534	227.009950803213	286.376791164659	225.399752008032	6157.37338253012	2079.96179518072	503.447789156627	525.805248995984	379.370423694779	479.212804216867	1242.84121586345	10032.9740662651
Trametinib	0.031623	72	nucleus	2006.43372949309	225.684647465438	199.656251612903	416.845190322581	428.734498617512	213.397896313364	1517.27295115207	684.025981105991	255.541941935484	385.269003686636	202.811885714286	201.625587096774	193.3631359447	1433.12603778802	842.64841797235	344.354113364055	338.463368202765	308.08737281106	305.945128110599	301.715434562212	2397.80628294931
