agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Alpelisib	1	24	cytosol	1082.84652216749	358.444254187192	158.019889655172	339.104201970443	1167.43894482759	166.804972413793	1487.08898423645	429.71820591133	222.81303546798	184.962343842365	522.896475862069	159.928308374384	148.901555665025	3503.09906896552	366.284602955665	344.400566502463	240.74484137931	398.999490640394	688.373954679803	503.363733990148	3561.83352019704
Alpelisib	3.1623	24	cytosol	1175.62133607521	288.075851938895	155.228412455934	285.000245593419	880.33503172738	133.948545240893	1520.46412220917	424.191527614571	209.725387779083	169.532720329025	278.8779306698	150.741732079906	144.82828907168	2913.70638895417	362.503247943596	315.484	218.141177438308	305.341958871915	368.688338425382	332.571062279671	4031.75941245593
Alpelisib	0.31623	24	cytosol	925.016808108108	348.191899099099	165.056874774775	298.598604504505	793.662267567568	138.986754954955	883.773414414414	422.283844144144	215.884363063063	167.731086486486	414.44529009009	153.488144144144	147.701605405405	3707.3573045045	331.21689009009	346.962323423423	238.121315315315	395.568193693694	689.20881981982	401.809195495495	6275.26042072072
Alpelisib	0.031623	24	cytosol	901.96942248996	366.470726907631	162.143306827309	280.803919678715	829.999687550201	142.572215261044	885.659898795181	434.036083534137	215.353142971888	169.428187148594	528.3454562249	152.069023293173	149.207452208835	3941.16682329317	330.943927710843	361.787248192771	242.956911646586	447.841461044177	816.868727710843	455.914773493976	6362.31209156626
Alpelisib	0.01	24	cytosol	679.756368946964	274.85189085319	154.84815680246	221.61139046887	628.584027671022	139.033761721753	777.203427363566	406.41970253651	199.0065311299	159.443721752498	421.21978093774	147.923036894696	147.601243658724	3589.83363566487	323.69714142967	378.828513451191	226.400474250576	321.735628747118	715.184663335895	339.157675634128	8009.16439969254
Alpelisib	10	24	cytosol	987.904667396061	215.204371991247	146.787261487965	286.020973741794	493.469795404814	132.895475929978	774.68917833698	457.884352297593	191.201405908096	159.472818380744	179.167407002188	145.428810722101	144.517152078775	3102.0667702407	349.04895404814	265.638327133479	200.708847921225	246.932787746171	242.866033916849	244.566205689278	7492.07733479212
Alpelisib	0.1	24	cytosol	854.4747014419	298.903263782867	156.552741306192	267.727450381679	567.721158608991	135.727106870229	693.182239185751	415.111881255301	212.193099236641	159.184254452926	365.875635284139	145.240320610687	144.611488549618	3260.99915521629	313.293990670059	388.209103477523	224.785572519084	339.405144189992	531.922223918575	291.29248346056	8258.37436810857
Alpelisib	1	24	nucleus	3088.52473635665	1348.98585741737	255.225671022291	540.626644504228	1076.46964181399	205.84081206764	849.206018063028	1212.75597694081	308.891637586472	221.562824750192	541.168449654112	178.048215603382	184.076858570331	4272.55860146042	362.730352036895	335.015165641814	332.816496541122	3199.54230630284	569.486649116065	2589.51763720215	5266.78874442736
Alpelisib	3.1623	24	nucleus	3222.48064947368	1203.31233315789	234.686747894737	622.436185789474	839.466637894737	175.468627894737	958.952103157895	1068.04182421053	308.031754210526	230.035772631579	203.889807894737	177.327170526316	177.354197894737	4421.41969157895	422.439399473684	299.341813157895	300.087978947368	1308.32436052632	305.922057368421	1539.93341631579	5497.45961473684
Alpelisib	0.31623	24	nucleus	2727.9136716064	1202.49585240071	308.690320391227	462.28152519265	825.289629519858	198.129841434499	605.274232661529	1162.2193805572	315.466924718435	207.247607291049	388.998331950207	173.474125074096	180.498663307647	4286.20075489034	298.518569353883	279.703269413159	307.066986662715	2815.29277415531	451.674975400119	2240.22975963248	5114.21609988145
Alpelisib	0.031623	24	nucleus	2557.35035861749	1179.57627858965	307.391291811645	454.095967061007	787.867751333797	196.091736256089	500.467396195778	1148.77341660868	317.864097889121	204.930166086755	364.854968452795	173.252064950128	179.803022964509	3995.25173254465	270.39905822315	267.35251078636	297.306189979123	2724.98792345164	468.135564370216	2296.83172906518	4741.60106077476
Alpelisib	0.01	24	nucleus	2703.01930957053	997.321815565729	269.3365088293	404.832088074995	650.338921953346	167.482697841727	458.652518639634	1254.77108458688	320.772594506213	188.82219206453	272.162321560933	161.927940701984	164.86675147155	2724.85088663615	264.113281229562	287.524324831044	290.443591890124	2718.12971353826	297.140696969697	1520.73886832352	5130.21102725093
Alpelisib	10	24	nucleus	3095.44608184143	632.840828644501	207.215612105712	488.644255754476	529.058319693095	148.867132139812	677.445015345269	1157.77694373402	263.302236999148	201.56736402387	184.744540494459	157.698215686275	157.279969309463	3003.91112531969	526.510930946292	296.50763256607	254.81179369139	1259.4350571185	222.883936061381	765.438034100597	6740.28376129582
Alpelisib	0.1	24	nucleus	2536.81848464651	937.893890026184	267.593839800048	413.318991430612	585.24756129493	156.961290169007	362.355215900976	1110.53133325399	289.726631754344	186.297044275173	260.762095929541	158.123043799095	158.680306117591	2620.84612735063	269.775048559867	277.309393953821	274.533671268746	2832.62508474173	288.350438467032	1244.52113901452	5062.32537205427
