	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0002083_premature_death_	2.27623190681	0.432385593639	0.497590554974	3.66944100769	13.9113760481	6.50833269786	-1.25624331853	-6.30680168353	-0.0	-8.66161427378	-4.44534175499	-6.11419759035
MP0002152_abnormal_brain_morphology_	5.89464430311	0.0	4.27006780832	3.80050235206	10.3362546511	5.94721293711	-0.0	-0.0	-0.0	-2.39352444545	-4.81397587862	-0.0
MP0008469_abnormal_protein_level_	0.0	3.43082767258	0.0	8.20271421658	7.11166247555	0.0	-0.0	-0.0	-0.0	-1.00978331919	-2.84420922502	-0.0
MP0000689_abnormal_spleen_morphology_	0.0	7.75023514899	0.0	1.38953572682	0.77382045022	7.68966633836	-9.7018989975	-2.97702514179	-0.597271981726	-0.223796431904	-3.74005303559	-8.20474490042
MP0002136_abnormal_kidney_physiology_	8.99944842781	2.36959655413	4.26128358308	5.78906482267	10.7487860206	3.06496888799	-0.0	-0.0	-0.159831904241	-0.0	-0.0	-0.0
MP0010770_preweaning_lethality_	5.97226432644	0.456306887354	5.01320927355	2.70906185951	5.51996272183	3.2773699727	-3.78837478272	-4.82741586547	-2.30972058721	-0.0	-1.03365919138	-7.35516380015
MP0002082_postnatal_lethality_	5.96364083363	0.45309936743	5.00627733602	2.70424951523	5.51079762344	3.27201645737	-3.78041812965	-4.81977874961	-2.3058856308	-0.0	-1.03021641934	-7.34295161625
MP0002882_abnormal_neuron_morphology_	5.15530717133	0.0	1.63005729893	0.0	4.61646382315	1.94444767259	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0002429_abnormal_blood_cell_	0.0	11.2029999225	3.39072072485	3.0561031608	0.865001956449	5.89759435284	-10.9416829394	-1.59538835599	-3.52773477813	-8.87788730889	-14.8132475321	-8.64122329589
MP0002925_abnormal_cardiovascular_devel_	10.0633230065	0.0	2.05089694794	5.78279315229	7.34317169551	1.98877887513	-2.66959281144	-0.0	-0.0	-0.0	-0.0	-4.57641648218
MP0002722_abnormal_immune_system_	2.27529231602	11.1426220481	3.00699340533	3.2821371626	0.0	8.85070847898	-5.87369419162	-3.83800578281	-0.680096548328	-2.41111918227	-7.60443112579	-5.92210946396
MP0001614_abnormal_blood_vessel_	6.08612453552	4.8298917239	3.23349977577	6.72450659653	5.14836599291	3.77790313053	-3.07231775943	-0.0	-0.0	-0.0	-0.0	-0.0
MP0000266_abnormal_heart_morphology_	15.374902853	4.7165773693	2.2488457813	1.6511024421	8.99279486499	6.69179485063	-0.0	-3.02100150802	-0.0	-0.0	-0.0	-0.0
MP0003956_abnormal_body_size_	10.6102575367	3.32173122796	5.97510357403	1.04741580205	9.88751504088	0.589593111696	-0.595004301695	-0.0	-0.0	-0.943590169896	-2.51667760205	-0.0
MP0002086_abnormal_extraembryonic_tissu_	10.964427611	7.09159939389	3.743648126	0.838666307305	11.1403225869	2.53148779917	-5.0850099089	-0.0	-1.3491337133	-0.438499079113	-1.83050398166	-17.4909605244
MP0002873_normal_phenotype_	8.47389235184	2.75050600492	4.20429476317	1.65102340807	5.19376245828	1.80321279997	-15.2559203432	-8.31056875827	-0.0	-8.42288063221	-1.56788638721	-4.73713859637
MP0000001_mammalian_phenotype_	9.920393022	3.49332417113	4.68398959879	3.07168522779	6.02892208573	2.58071406457	-14.4418135802	-10.395993691	-2.49240113632	-8.48931611656	-3.4431353207	-9.8014461103
MP0002080_prenatal_lethality_	23.0584557529	9.88842778873	9.2417604098	12.9019302303	4.43297924249	11.4078029431	-17.29023827	-9.56419006504	-5.72076345834	-7.30379060541	-13.6113337985	-20.0685893571
MP0002169_no_abnormal_phenotype_	8.51732541224	2.77570053396	4.22584393807	1.75133548753	4.20371463314	1.8261811623	-13.8612195929	-8.35248086423	-0.0	-8.46535915273	-1.59218268045	-4.78952664838
MP0002084_abnormal_developmental_patter_	6.65128540071	8.36925252342	0.559593187514	1.94964122701	1.69381283953	0.0	-3.58945813365	-0.0	-2.10732807251	-1.11417162705	-4.38541623408	-6.3757519445
MP0000313_abnormal_cell_death_	2.93841238076	10.5552428269	6.2555064851	0.162578400445	0.0	0.876096486987	-1.09471244316	-0.771661230507	-2.41743542815	-1.27711700204	-8.97930027088	-9.52779560295
MP0003077_abnormal_cell_cycle_	0.0	0.0	0.0	0.0	0.0	0.0	-1.13531694241	-2.96896608739	-4.16619049846	-18.6233275682	-6.4518017587	-20.9558468279
MP0000716_abnormal_immune_system_	0.0	7.00926715092	3.23500609254	2.74739630415	0.0422018390056	3.82683960852	-2.67928490472	-0.0	-1.85022856637	-5.60887813078	-13.070887065	-3.46649185827
MP0002019_abnormal_tumor_incidence_	3.84342254641	0.0	1.42174437598	0.731113784797	0.0	3.67898476988	-0.779981754033	-10.3437835452	-1.37269670558	-7.638845779	-7.7388904932	-29.48022769
MP0010094_abnormal_chromosome_stability_	0.0	0.0	0.0	0.0	0.0	0.0	-7.22681764881	-9.67489850737	-4.45073685079	-6.81628314796	-11.3357880815	-23.9852520936
MP0002085_abnormal_embryonic_tissue_	3.90135489669	5.00165175564	0.0	0.236350531054	0.851301121183	0.0	-9.47696258482	-7.77146767631	-3.89995409196	-7.50953588027	-4.12996088042	-19.1581280248
MP0004957_abnormal_blastocyst_morpholog_	0.0	0.0	4.48868569796	0.219261513354	0.0	0.0	-4.75650511871	-12.9838703208	-7.9983184554	-10.7109066836	-0.975552851536	-18.4752911106
MP0003111_abnormal_nucleus_morphology_	0.0	0.0	0.0	0.0	0.0	0.0	-11.7953067975	-7.07197663003	-3.26163616884	-13.8205866892	-5.57497090396	-14.6763482573
MP0005380_embryogenesis_phenotype_	3.63684885251	0.0	0.00992039015977	0.0	4.76277493349	0.0	-16.7386771624	-7.36850686553	-3.62634721633	-10.0926271472	-4.78121021061	-25.5024954819
MP0001672_abnormal_embryogenesis/_devel_	3.58764450042	0.0	0.0	0.0	4.8192355764	0.0	-16.8894397675	-7.43877142717	-3.66126905544	-9.99751356493	-4.72894718065	-25.7220404345
