	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0002452_abnormal_antigen_presenting_	4.13142413907	0.0	4.0908115902	7.95020400424	14.8840531974	7.13780890789	-0.0718569247615	-0.0253341961492	-0.0	-0.0	-0.0	-0.0
MP0000598_abnormal_liver_morphology_	0.843216787358	4.05999918861	2.41880959066	7.12705270311	3.24791022322	9.43843610039	-3.25247508414	-5.33355519329	-0.255833126518	-2.03709255788	-4.0517500687	-3.19289028998
MP0002419_abnormal_innate_immunity_	7.25858625198	4.72623573514	9.09679877547	15.9981950717	15.5012480578	9.17330030421	-1.76706398421	-0.764193064603	-0.0	-0.0	-0.0	-0.0
MP0000001_mammalian_phenotype_	8.45301898169	3.47137604366	7.10053621386	7.31093815415	11.1647957812	8.81481113781	-1.33026757271	-2.39831569479	-0.669835797574	-0.743716592732	-3.82464511631	-0.0
MP0005384_cellular_phenotype_	3.39089878219	7.78681415986	1.51128315488	5.48797961941	24.0075809771	7.99090787548	-0.562674403059	-4.3363530392	-0.77071829924	-1.07200891226	-1.91031151847	-4.48950049222
MP0001819_abnormal_immune_cell_	7.02160916797	3.0776797945	6.39595163429	4.94583333215	10.8041236873	7.50796031459	-1.69617760555	-0.0	-0.0	-0.0	-0.0	-0.355756070901
MP0001800_abnormal_humoral_immune_	0.126982522951	0.0	2.92079221253	10.3515227093	9.05812296926	0.239799535913	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0002420_abnormal_adaptive_immunity_	7.0779190619	4.00133706189	6.44886928461	5.01794018019	9.5180539423	7.56638657062	-1.7160485046	-0.00110003370556	-0.0	-0.0	-0.0	-0.368124759612
MP0000716_abnormal_immune_system_	5.51271083896	2.88466735059	11.8222579283	8.98075854974	8.50205334166	6.87317795446	-2.65115890947	-1.49805009367	-1.04410715237	-1.60386563273	-3.66193937775	-2.33729331006
MP0002135_abnormal_kidney_morphology_	0.0	6.83887706851	7.92224288408	11.1163660855	6.21078664506	3.86031210906	-0.623176948711	-0.0	-0.0	-0.0	-0.0	-0.0
MP0002723_abnormal_immune_serum_	5.93168662741	0.0	8.88931115898	8.33882124401	9.82863703521	2.62774523948	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
MP0002429_abnormal_blood_cell_	4.65182376567	3.23373506744	8.54386408842	9.14069777065	7.13053264728	3.391500663	-5.72135315388	-6.17166669916	-6.24406818828	-9.41174523257	-14.9969280208	-7.09243578888
