	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
RFX5_HeLa-S3_hg19	0.0	0.0	0.0	1.4864648053	5.28646590489	9.2713629843	-15.1387189592	-3.98618059637	-0.816600959911	-9.50385220096	-12.5276002843	-12.4715353893
PRDM1_HeLa-S3_hg19	0.0	0.119327565549	2.12136822298	5.80866606361	8.29551204819	25.0384267385	-0.0	-3.53232968392	-0.0	-0.0	-0.0	-0.0
MXI1_HepG2_hg19	0.624757576602	0.373525345605	0.0	0.976466578152	4.76958391202	14.4335040945	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CREB1_HepG2_hg19	2.62261564861	0.0	0.0	5.29549531759	5.95512917392	11.5494276566	-0.0	-0.0	-1.23918061086	-9.4041451582	-0.211399607737	-32.6267655845
POLR2A_HeLa-S3_hg19	0.663398889174	0.932601942277	2.70207552794	0.0	18.3451442812	22.4494395929	-23.7583251521	-7.59007696903	-7.44236783141	-39.1314931298	-8.24449898567	-14.9841992336
CTCF_G1E_mm9	0.454707562889	0.0	0.0	0.838615610596	3.41628798417	3.68285922404	-0.0	-6.94196375514	-0.0	-0.0	-0.0	-0.0
RCOR1_MEL cell line_mm9	0.0	0.0	0.0	0.0	6.96502111037	7.92681066497	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
UBTF_MEL cell line_mm9	0.751696635189	0.0405603883401	7.91258847185	0.0	13.1898112199	23.4162382479	-0.0	-11.238634495	-7.0563642523	-1.59642074413	-0.0	-0.0
CTCF_LNCaP clone FGC_hg19	0.0	0.0	0.396187755534	0.0	4.19656514179	4.65667596473	-4.04860806674	-4.28076288514	-0.293643859615	-0.0	-0.0	-0.0
SP4_H1-hESC_hg19	4.52117072383	0.0	4.11471664775	5.67556373854	13.3140806737	13.8191371986	-0.748806287326	-0.0	-1.94354640994	-0.0	-0.0	-20.1710518916
FOXA1_ECC-1_hg19	1.1788543335	0.0	0.107238325015	4.69615058893	2.60177150074	21.1336532153	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
HA-E2F1_MCF-7_hg19	0.0	0.0	0.0	0.340254756484	0.296854700188	3.48887504678	-4.13967971143	-0.0	-0.0	-23.8852608013	-3.22126273168	-3.89836099913
FOXA1_T47D_hg19	0.0	1.23507410903	3.71409874566	0.0	3.71947104689	17.4254705239	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
RFX5_SK-N-SH_hg19	4.65487551113	0.0	1.58242974734	0.0	6.41857782537	15.2565360148	-0.0	-1.6086840844	-0.0	-0.0	-0.0	-0.0
