	0.04	0.12	0.37	01.11	03.33	10.0
AARS		0.0168615242405	0.0220699718583	0.0173038482317	0.018795617771	
ABCB6				0.0178120444918		
ABHD4		0.0187583529127	0.0191763371673	0.0200676989246	0.0208269142451	0.0276252196767
ABLIM1					0.0190897915524	
ACAA2	0.0194696127359					
ACACB					0.0165289144608	
ACADVL		0.0162053310046				
ACPP					0.0199236487781	
ACSL1	0.0256611280858	0.0237878051943	0.0223167946033			
ACTC1				0.0172978947233	0.0177429453269	
ADA			0.0185417084061			0.0198302383475
ADAM10		0.0412506053716				
ADAMTS1			0.0202748822646			
ADCY9		0.0169224138514		0.0182765938313		
ADD3	0.0257393911472	0.0210909058262	0.0292567391286		0.0167445549678	0.0358194056477
ADH1B		0.0184626060077	0.0259890145126	0.039195241602	0.035813145034	0.0190884734499
ADIPOQ	0.0164229008785					
ADRA2A						0.0163614858837
ADRB2					0.0257444327405	
AEBP1			0.0287142840118		0.0330903777217	0.0173150796263
AGA		0.0173227279969				
AGT		0.0224315318933		0.0168853769452		
AGTR1		0.026845660434				
AHNAK	0.0220100544542					
AHNAK2	0.0194394594937				0.0236091085955	
AK4					0.0184578258202	
AKAP7			0.0193338515187			
AKR1B1	0.0289851945404		0.0192109086789	0.0230557480727		
AKR1B10	0.0370936907113	0.0182595470712		0.0462900751228		
AKR1C1	0.0359936945464	0.0276098076871		0.0460417048706	0.041122579655	0.0300086569697
AKR1C2	0.0348535354389	0.0306200912575		0.0493878409742	0.0436251446176	0.0323177613837
AKR1C3	0.0437543977842	0.0368170935479	0.0297248695758	0.0220505037636	0.0226173959812	0.0394309153073
ALDH1A1	0.046472556376	0.0466223144718	0.0310377412473	0.0277909238146	0.0175357763468	0.0177798950898
ALDH1L1					0.0213334309339	
ALDH2	0.0369776971759	0.0189288284237	0.0179408586626			
ALDH3A2	0.026855241562		0.0314052383489			
ALDH3B1	0.015875515757	0.0201856788929				
ALDH3B2					0.0186281293096	
ALDH6A1	0.0165909238895			0.0197878352124		0.018690643172
ALOX5					0.0205155321174	
AMPH				0.0178504559933		
ANK2						0.01681392384
ANXA1	0.0170584253583					
ANXA10				0.0164934271974		
ANXA4	0.0336725895813			0.0238003053472		0.0259753689998
APOD	0.0173354319045		0.0180916794346			
APOE	0.0159272562515					
APOL1				0.0200695796984		
AQP3	0.0240816553721					
