	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
CEBPB_ECC-1_hg19	0.0	0.0	13.3330466792	14.4580356735	20.1637546968	31.7686468626	-0.0	-2.26746114133	-1.44534663871	-2.37532325057	-1.52099836316	-8.7842299858
CHD1_IMR-90_hg19	0.0	0.924495055071	11.3475349052	9.86839171018	12.0502430296	13.692383137	-0.0	-19.556864363	-0.0	-13.3258324467	-11.3805577762	-7.81674477071
BRCA1_H1-hESC_hg19	0.0	0.0	0.0	6.40240153173	13.2955708892	17.2247603549	-24.8464296759	-13.9633241504	-34.7757005331	-15.0267890044	-0.0	-6.77897678635
CHD2_CH12.LX_mm9	1.36740547206	0.0	8.86724986517	5.41384518021	11.6868205047	18.3162882531	-4.33037981504	-0.0	-0.0	-0.0	-0.0	-0.0
CREB1_K562_hg19	0.0	0.0	6.55128479893	7.35321161303	8.38041882479	20.2093320539	-14.5843475875	-6.30374475386	-0.0	-16.051433099	-0.0	-0.0
NFYB_HeLa-S3_hg19	10.0610729534	7.86552366765	15.1257376754	13.6984911644	31.0231096499	35.2628606662	-6.05640666117	-0.0	-15.2204631332	-0.0	-0.965943453436	-0.0
SRF_myocyte_mm9	0.0	0.0	0.0	1.84819805905	4.14207809772	2.73081369554	-0.443610622884	-3.51556849064	-9.73343143599	-12.7080438702	-5.41761845727	-13.0451081073
BHLHE40_CH12.LX_mm9	0.0	2.08873523456	0.0	5.85287971437	6.03758486676	13.4561542734	-2.66329538311	-0.0	-0.0	-0.0	-0.0	-17.3397495478
USF1_SK-N-SH_hg19	7.24878173849	0.580824461776	6.96715690434	17.7755546567	28.5495955555	19.163950768	-31.9305471854	-9.64817869269	-21.8753361847	-26.7719341028	-2.34073702378	-30.8315337338
RFX5_GM12878_hg19	0.0	0.0	6.78059684289	2.31844002	8.34441752847	14.1302054071	-16.5133134086	-0.0	-10.9431367291	-4.48468463963	-3.46834649829	-17.8262158217
SIN3A_GM12878_hg19	0.425028321825	0.0	1.09004560998	1.01830507212	6.11886883664	9.12610005385	-23.3919400946	-0.0	-0.0	-1.92426379394	-0.0	-0.0
NFE2_GM12878_hg19	4.44025248129	4.97712538778	0.225045963192	13.9703411001	18.1434495661	32.2409535857	-1.24261024701	-0.0	-3.76122694449	-8.87659533944	-6.20389841582	-21.795148042
RFX5_H1-hESC_hg19	0.0	3.17325247142	11.8539829988	3.70827604247	18.392767552	31.5247383165	-0.326368613616	-0.0	-0.0	-0.0	-0.0	-0.0
GATA1_G1E-ER4_mm9	7.86641103468	0.177791422622	0.0	13.5778345938	23.4986593574	31.957913681	-1.05457785203	-0.0	-6.91653592872	-1.90852846395	-4.44641155226	-0.417183745717
YY1_SK-N-SH_hg19	1.36950207702	1.03635718467	1.05749428017	3.62521502379	12.2995780474	8.44055170244	-1.31136446479	-0.0	-19.1385187376	-0.0	-0.0	-0.0
CREB1_ECC-1_hg19	2.11789220141	0.0	0.0	8.09550810093	9.65143119025	23.0411000281	-13.6379317452	-21.8422313685	-0.764455915781	-13.4396220512	-0.0	-1.77148011898
GTF3C2_HeLa-S3_hg19	0.0	0.0	5.1834504884	0.587524919286	10.5340487101	10.4447844374	-0.0	-0.0	-0.0	-0.641842639397	-0.0	-0.0
SMARCC1_HeLa-S3_hg19	8.45850374859	6.44258768274	5.10020314256	11.3917931464	16.4196690822	24.5915928251	-9.969300498	-1.38800796316	-13.0620006124	-15.6157867695	-21.3222102682	-13.967710565
eGFP-GATA2_K562_hg19	0.0	0.0	1.82810476153	0.0	8.20220608232	13.203215988	-4.10057645971	-8.27425757533	-10.1062816261	-8.51102058801	-0.0	-0.0
ELF1_GM12878_hg19	0.0	0.0	0.0	0.0	4.73225581468	4.94048793658	-23.8345657151	-0.0	-1.27619311761	-2.92420155725	-0.0	-1.40814107029
NFYA_K562_hg19	5.08023321633	3.17212045678	8.22828289355	10.5165648518	14.2720033948	35.0972953671	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
JUN_HepG2_hg19	0.0	0.0	0.0	0.0	5.30017148877	7.64546184083	-16.3626688561	-6.93870162335	-0.0	-12.3823888854	-1.24861870884	-0.0
SMC3_K562_hg19	0.327294019477	0.199175438222	0.0	0.903954722962	2.18526727595	4.86395561826	-1.15667352925	-15.2322744051	-7.09972016473	-1.09462200923	-3.65053800179	-3.30977678931
ATF3_H1-hESC_hg19	0.0	0.0	0.0	2.9196292999	9.75321933376	4.63026075443	-0.0	-0.0	-2.87156605188	-0.615830017097	-0.0	-5.24413960067
POLR2A_HCT116_hg19	3.69393682701	0.143122497185	2.79752254057	4.4246168147	8.06680031909	15.4452923593	-2.41049869847	-10.1045271517	-31.5155227259	-19.465306394	-2.11850432536	-0.0
TRIM28_K562_hg19	0.0	0.0	0.0	0.0	6.90129047408	12.2115398317	-0.0	-3.44451317759	-0.0	-3.50424908663	-0.0	-0.0
POLR2A_MEL cell line_mm9	13.5525345788	8.57968381807	8.54639815742	17.2367946552	33.4125298514	25.3063627553	-13.3642942962	-11.0462348904	-29.4080554544	-14.3010731829	-5.62946062063	-9.64031776377
MAX_GM12878_hg19	0.00355379530629	0.0	0.0	1.93633921982	0.87970458827	4.23438834415	-4.69758714063	-0.0	-0.978202303354	-0.0	-0.0	-0.0
IRF3_HeLa-S3_hg19	17.7683847558	15.5940446014	12.6345740438	19.2964739895	27.3202324248	35.3855268009	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
UBTF_MEL cell line_mm9	0.0	14.973356891	15.8215718432	6.73297781907	26.1639213484	28.3129390823	-0.0	-0.0	-0.0	-0.0	-7.58600413074	-0.426037074665
NRF1_GM12878_hg19	3.68416005648	3.43930044112	1.08804004266	7.02701940052	9.66121622313	20.5799406894	-9.61573094193	-16.2584158499	-21.4552904137	-5.76557611561	-0.802078106185	-7.45743434154
JUN_K562_hg19	1.0702373075	0.677438485995	0.0	15.2440792692	5.92751510811	20.9748592516	-19.9231837499	-26.6357359978	-35.9268336379	-14.5112782592	-13.7766919894	-33.9557682349
MXI1_MEL cell line_mm9	0.187620684461	1.93163171667	0.0	1.74204371062	19.0044249345	13.1867821303	-0.851655135054	-0.0	-0.0	-0.0	-0.0	-2.3679098452
TCF3_GM12878_hg19	0.0	0.0	0.0	0.850348968072	4.80159517916	12.7246663847	-8.00762160697	-4.29096698982	-0.0	-2.48069325421	-0.0	-4.18984840795
CEBPB_IMR-90_hg19	0.0	7.95354207344	5.25123640821	1.97012254873	16.2109632983	20.9686437876	-12.3120551631	-18.0388226751	-1.52034287812	-12.2943304193	-1.21912450456	-4.5218055968
USF1_K562_hg19	2.71743162033	0.0	0.0	7.28397714247	23.0644487611	11.7488677275	-2.57110225372	-0.0	-0.0	-0.0	-3.32117735724	-4.20911686677
JUN_H1-hESC_hg19	0.0	2.43128874599	0.0	0.0	10.5784716435	10.5086141193	-0.0	-8.49054725797	-6.39699792392	-0.0	-8.70167477218	-0.0
HCFC1_K562_hg19	2.5515057983	0.0	6.76125967399	0.00731449905513	13.8826602644	15.5388096446	-3.1400342747	-0.0	-1.40470341069	-0.0	-0.930119397057	-0.0
TEAD4_H1-hESC_hg19	0.0	0.0	4.23110242694	0.0	4.45633599502	6.6031481861	-11.7397455344	-3.8249667032	-10.3748473651	-0.883679480524	-0.0	-0.0
USF1_HCT116_hg19	0.0921279273858	0.0	2.34743559248	5.29508871649	19.820449735	6.81550424489	-0.876640842429	-0.0	-0.0	-0.0	-0.0	-13.054688145
RAD21_IMR-90_hg19	0.0	0.0	1.85028485721	0.0	7.38331336507	4.03566703209	-9.7242216696	-11.9078196659	-9.53346831384	-0.0	-7.67203358759	-2.28599478722
USF2_HepG2_hg19	4.78940274266	1.03776091065	0.0	8.85414866048	18.7246289492	10.3881312066	-20.2243105568	-6.27382141606	-22.7388932649	-16.042459045	-8.67416859229	-22.5358391209
MAFK_IMR-90_hg19	0.0	6.65398883768	5.60065606496	0.0	16.2855883737	34.5933190756	-0.0	-0.0202956648042	-0.0	-9.2666905488	-0.0	-2.8792038588
