	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
NFE2L2_22581777_ChIP-Seq_LYMPHOBLASTOID_Human	0.0	0.0	3.40319194318	5.19731805221	8.61183764619	10.4165251614	-0.594809209709	-2.40603069281	-2.18387427585	-0.0	-0.0	-0.0
TAF7L_23326641_ChIP-Seq_C3H10T1-2_Mouse	0.251277129011	3.71389895308	4.42950832317	8.67312433975	8.24166718607	6.10766496355	-0.0	-0.0	-8.18329007649	-0.971564877957	-15.1264318706	-0.0
SPI1_23547873_ChIP-Seq_NB4_Human	10.9585345627	22.2153049372	18.7361480472	37.2124693219	33.7580331122	31.5515255539	-32.0657921651	-0.0	-22.8089271639	-17.4834157696	-39.2500303129	-12.6317002597
CEBPD_23245923_ChIP-Seq_MEF_Mouse	0.0	0.0	0.0	3.97564209587	6.79666301182	4.3869060784	-22.1969952819	-0.0	-0.0	-0.0	-3.66063403831	-2.80107357306
TCF4_18268006_ChIP-ChIP_LS174T_Human	0.0	0.0	2.25321042358	1.76774570817	5.5066016708	12.2985177113	-0.0	-0.153132387118	-0.685878229363	-0.0	-9.69859149989	-0.0
SOX17_20123909_ChIP-Seq_XEN_Mouse	0.0655624471312	0.0	4.6958048571	0.858584975054	6.56119863313	6.48187324427	-27.4765830743	-23.1721738406	-0.0	-19.0878835142	-14.9430799674	-6.4108422283
ESR2_21235772_ChIP-Seq_MCF-7_Human	0.0	0.0	0.0	0.0	6.19824967468	4.19646145675	-5.37323615122	-0.0	-3.15300064663	-8.27960440813	-0.0	-2.46725970907
CRX_20693478_ChIP-Seq_ADULT RETINA_Mouse	0.0	0.0	0.0	0.736069801087	5.98519548822	13.7101816549	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
HNF4A_19822575_ChIP-Seq_HepG2_Human	29.6425994392	37.6469191983	33.4531205228	32.8929448396	43.6456037484	45.3422406423	-22.5479483465	-31.9229221861	-41.1128122577	-10.8030768309	-23.6200526009	-21.3227120234
IRF8_21731497_ChIP-ChIP_J774_Mouse	0.0	0.0	0.0	0.0	4.92614119285	3.0798115364	-0.0	-0.0	-0.0	-7.43898155853	-0.297875892575	-0.0
GATA1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	0.647353003835	16.563444755	17.1336520137	29.2042551123	14.2881440298	23.2690870405	-0.0	-3.61656521699	-14.2329157981	-2.21523724744	-0.0	-0.0
GFI1B_20887958_ChIP-Seq_HPC-7_Mouse	0.0	0.0	13.5077582408	31.3394897917	24.329449131	7.91467073384	-5.34013123134	-7.65861392334	-15.0094656503	-13.560091786	-21.1603247205	-25.732588394
SOX2_18692474_ChIP-Seq_MESC_Mouse	5.69505720438	6.5009289329	5.68583573883	13.5169743607	7.95485672499	10.9307070674	-0.0	-2.82789978095	-2.29810179064	-7.88679627758	-20.1673457961	-0.0
NANOG_18692474_ChIP-Seq_MESC_Mouse	0.0	0.0	1.53740374021	0.0	4.43634193747	13.4466694179	-0.0	-4.68224675326	-0.0	-0.0	-26.4852734368	-0.0
SALL4_22934838_ChIP-ChIP_CD34+_Human	0.0	1.96162684876	0.0	0.0	13.0913142856	7.46363452274	-1.43221269385	-4.35881763588	-0.0	-0.99786599614	-0.0	-2.91182500016
CEBPB_23403033_ChIP-Seq_LIVER_Mouse	0.0	0.92268610467	0.0	0.0	4.41471446978	2.73810196813	-0.0	-1.94493939743	-4.63404946408	-0.0	-0.0	-4.01923485302
EOMES_21245162_ChIP-Seq_HESC_Human	0.0	3.7513031663	21.5612645043	0.0	31.1999191649	21.2347105122	-13.8336068308	-0.0	-17.9755468193	-3.76063737446	-0.0	-18.8484587311
SCL_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	0.0	0.0	3.42873215449	3.08081356903	19.4303351506	4.49229031095	-0.0	-0.0	-5.54776933795	-3.4872812662	-0.0	-5.37131621577
SETDB1_19884255_ChIP-Seq_MESC_Mouse	0.0	11.0307545002	5.75738011421	0.0	20.735995085	38.7644174075	-0.719365006579	-3.75415241757	-0.0	-14.480638406	-0.0	-2.23131879809
DNAJC2_21179169_ChIP-ChIP_NT2_Human	0.0	0.0	0.0	0.0	3.5959218947	16.3979952787	-2.56520232683	-0.0	-0.0	-0.0	-3.17258976412	-0.0
TET1_21451524_ChIP-Seq_MESC_Mouse	0.0	0.0	5.15037726897	9.57178738486	0.0	10.6858087634	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
HOXB7_26014856_ChIP-Seq_BT474_Human	0.0	0.0	0.0	1.81820544308	0.0	5.66491281719	-7.80219205442	-0.0	-2.06824321268	-0.0	-7.93286461281	-0.0
JARID1A_20064375_ChIP-Seq_MESC_Mouse	0.0	15.9827091079	13.2864688987	47.8889319084	17.6800812114	21.2693006188	-27.7219990726	-8.22929272278	-2.64018061057	-5.11004605114	-34.4465900993	-0.712332969928
RXRA_24833708_ChIP-Seq_LIVER_Mouse	0.0	0.0	1.89799648747	3.0331287873	0.0	16.5629565221	-0.0	-2.05202477852	-4.14988672632	-0.0	-0.0	-0.0
SPI1_22790984_ChIP-Seq_ERYTHROLEUKEMIA_Mouse	0.0170872863209	15.6360461515	0.754102195739	19.0043191772	10.9950140157	18.4068235426	-11.2990717404	-10.2594837171	-17.0484192191	-0.0	-30.5440034235	-15.2804297081
MEIS1_26253404_ChIP-Seq_OPTIC CUPS_Mouse	0.0	0.0	2.22361527745	3.73453031166	5.94331872363	0.0	-0.0	-14.6879230777	-0.0	-0.0	-0.0	-1.87860603034
FOXO3_22982991_ChIP-Seq_MACROPHAGES_Mouse	6.42297919929	10.0744206996	6.00793846528	59.7786429193	27.1811365961	18.9086921482	-28.6665161805	-0.0	-0.0	-7.08648862058	-9.67541395578	-26.2274428329
STAT5_23275557_ChIP-Seq_MAMMARY-EPITHELIUM_Mouse	0.0	7.90064723548	14.3542960666	4.86450690506	14.302734038	9.16164867951	-0.0	-0.0	-6.56852461841	-8.52557722696	-0.0	-1.88433093574
GATA2_21666600_ChIP-Seq_HMVEC_Human	0.0	0.0	9.7336645266	6.49655766886	0.0	11.1738531311	-0.0	-0.0	-0.0	-12.1291975764	-0.0	-0.0
STAT3_19079543_ChIP-ChIP_MESC_Mouse	0.0	0.0	0.0	0.0071808745561	0.0	1.13784548035	-0.0	-0.0	-1.78637719916	-0.0	-0.0	-0.0
SREBP2_21459322_ChIP-Seq_LIVER_Mouse	0.0	0.0	0.0	0.0	0.0	0.262586247427	-0.0	-0.382052704632	-10.5052168889	-2.11706507856	-6.01455205675	-0.0
