	1_up_0.04	1_up_0.12	1_up_0.37	1_up_01.11	1_up_03.33	1_up_10.0	2_down_0.04	2_down_0.12	2_down_0.37	2_down_01.11	2_down_03.33	2_down_10.0
MP0000266_abnormal_heart_morphology_	1.61101601024	0.0	1.69267913776	3.67076414638	11.6429334809	9.87496663526	-4.48631736546	-16.2398000868	-12.7478426637	-8.80737838509	-11.0273717794	-7.4170555691
MP0002882_abnormal_neuron_morphology_	0.0	0.0	3.50778571822	7.64074321529	2.68706847167	8.13044577519	-0.0	-2.52600039362	-2.40868552348	-0.0	-0.816021364964	-0.0
MP0010630_abnormal_cardiac_muscle_	0.0760465710697	0.146250074712	5.44631021795	0.264595687998	8.93223256229	14.937004185	-0.0	-7.63283724502	-1.36585594052	-0.0	-1.6309935634	-0.0
MP0002152_abnormal_brain_morphology_	2.516539745	0.179959318967	8.05628309977	14.3753687332	6.14129991396	7.06299337035	-10.2038574378	-0.616852099663	-2.56749955848	-0.0	-0.0	-0.0
MP0005384_cellular_phenotype_	5.83322655667	7.69394170372	18.4906647169	6.03262488195	17.1553766514	13.6196738168	-10.9991146109	-5.50244158934	-9.41740403437	-3.12145220974	-6.16070438442	-7.15105984719
MP0005621_abnormal_cell_physiology_	5.48908783619	1.59432629224	15.7352803102	2.64961432609	11.3898841461	14.3877650549	-12.5645168871	-4.65349835281	-7.10320916491	-2.46824744997	-3.21923971891	-7.2765982738
MP0003077_abnormal_cell_cycle_	0.0	0.0	11.071002097	0.0603677896191	12.2180759562	3.29935535612	-0.0	-0.876024984642	-0.0	-0.0	-0.0	-0.0
MP0000313_abnormal_cell_death_	2.30987090263	0.0	7.66842104927	3.5636157027	6.55038120393	1.96064170704	-1.60471931899	-0.0	-1.90508479021	-1.01122429774	-0.0	-0.278091195156
MP0008469_abnormal_protein_level_	0.0	8.16549848306	0.0	2.21988305976	8.11533402155	4.28426425279	-7.32102892932	-0.0886603689151	-1.47122666042	-1.95725647815	-10.727221641	-23.1980482239
MP0001984_abnormal_olfaction_	0.0	0.0	12.9015498358	0.0	9.00909794273	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP0000001_mammalian_phenotype_	7.77394188551	6.36590252725	11.4654780055	8.46928035282	8.41172075668	7.30898265537	-4.46002569867	-5.68352027917	-8.86137062567	-5.04854660135	-7.70437807763	-11.373778077
MP0000627_abnormal_mammary_gland_	4.41348063251	4.69047303872	8.53344085115	2.44282444326	9.50126894654	2.82276689635	0.0	0.0	0.0	0.0	0.0	0.0
MP0002873_normal_phenotype_	1.72031892934	5.41174067025	9.75776683288	2.04936012787	2.06031087923	3.25848173971	-0.0	-11.0029789623	-11.9906176989	-0.0	-3.15271120916	-6.89863278422
MP0002080_prenatal_lethality_	6.98018979895	8.10025674419	6.02406857426	3.9135154379	9.14795781616	5.57476158632	-8.53792614417	-12.8401558696	-10.7501759592	-12.4021131483	-1.80227390289	-12.0460339683
MP0002169_no_abnormal_phenotype_	1.83699614572	5.52732238892	9.8077804109	2.12259658384	2.08162468935	3.27878075444	-0.0	-11.058469511	-12.0501316778	-0.0	-3.20199559849	-6.96899966268
MP0010768_mortality/aging_	6.94161482296	5.66050307464	5.00311944958	13.3859418943	4.87917692859	0.0	-1.36252623687	-0.0	-0.0	-0.0	-0.0	-6.81285379374
MP0010769_abnormal_survival_	7.40308847536	6.00326143747	6.7361855663	11.2659433608	4.26453617678	0.0	-1.72567620481	-0.0	-0.0	-0.0	-0.0	-7.28632858838
MP0002082_postnatal_lethality_	6.13699837545	3.75932885874	6.64549592066	7.61382653879	3.90189242148	0.0	-3.36919942909	-0.0	-0.0	-0.0	-0.0	-10.1016924662
MP0010770_preweaning_lethality_	6.14614058395	3.76568550628	6.65602595221	7.62407679834	3.90883602989	0.0	-3.37825370276	-0.0	-0.0	-0.0	-0.0	-10.1169705069
MP0000703_abnormal_thymus_morphology_	9.92119706434	8.30824675192	8.55368269863	11.7155877347	2.74517940315	4.02674609797	-6.65685145705	-0.607267872695	-0.0973925805183	-4.57429244312	-6.29008632575	-15.0992413151
MP0002398_abnormal_bone_marrow_	10.0972425564	4.59929196844	9.34800873306	1.67012819916	3.57271473188	2.54845109447	-10.6909431854	-0.209465011665	-5.10584095045	-7.86715892672	-15.0780958046	-23.9762989397
